T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0202,Sig,SigCalc,Range,Zero
942.779,0.0,70,0.0,100.0,,,,,,
881.829,0.0,71,0.0,100.0,,,,,,
824.82,0.0,72,0.0,100.0,,,,,,
771.496,0.0,73,0.0,100.0,,,,,,
721.619,0.0,74,0.0,100.0,,,,,,
674.967,0.0,75,0.0,100.0,,,,,,
631.331,0.0,76,0.0,100.0,,,,,,
590.516,0.0,77,0.0,100.0,,,,,,
552.34,0.0,78,0.0,100.0,,,,,,
516.632,0.0,79,0.0,100.0,,,,,,
483.232,0.0,80,0.0,100.0,,,,,,
451.991,0.0,81,0.0,100.0,,,,,,
422.771,0.0,82,0.0,100.0,,,,,,
395.439,0.0,83,0.0,100.0,,,,,,
369.874,0.0,84,0.0,100.0,,,,,,
345.962,0.0,85,0.0,100.0,,,,,,
323.596,0.0,86,0.0,100.0,,,,,,
302.676,0.0,87,0.0,100.0,,,,,,
283.108,0.0,88,0.0,100.0,,,,,,
264.805,0.0,89,0.0,100.0,,,,,,
247.686,0.0,90,0.0,100.0,,,,,,
231.673,0.0,91,0.0,100.0,,,,,,
216.696,0.0,92,0.0,100.0,,,,,,
202.687,0.0,93,0.0,100.0,,,,,,
189.583,0.0,94,0.0,100.0,,,,,,
177.327,0.0,95,0.0,100.0,,,,,,
165.863,0.0,96,0.0,100.0,,,,,,
155.14,0.0,97,0.0,100.0,,,,,,
145.11,0.0,98,0.0,100.0,,,,,,
135.729,0.0,99,0.0,100.0,,,,,,
126.954,0.0,100,0.0,100.0,,,,,,
