   T   ,  Sig_Np, Rate# ,   Pct_Np,      CumPct,        SigT,      E:SNR0044 ,   Sig,        SigCalc,    Range ,  Zero   
 3.62198e+03, 0.00000e+00,  1 , 0.00000e+00, 0.00000e+00 , 2.61000e-01,  1.84925e+00, 2.89575e+02, 3.02394e+02,  .261,      0
 3.23972e+03, 3.02534e-09,  2 , 9.98351e-10, 0.00000e+00 , 3.19000e-01,  2.28323e+00, 2.86425e+02, 3.02252e+02,  452.75,    0
 2.89779e+03, 5.63577e-09,  3 , 1.85978e-09, 1.37907e-10 , 3.77000e-01,  1.56676e+00, 2.91250e+02, 3.02111e+02
 2.59196e+03, 8.36108e-09,  4 , 2.75913e-09, 3.95494e-10 , 4.35000e-01,  7.36117e-01, 2.96867e+02, 3.01969e+02
 2.31840e+03, 1.08176e-08,  5 , 3.56975e-09, 7.48444e-10 , 4.93000e-01, -9.69681e-01, 3.08550e+02, 3.01828e+02
 2.07371e+03, 1.29418e-08,  6 , 4.27074e-09, 1.18569e-09 , 5.51000e-01,  1.01162e+00, 2.94675e+02, 3.01687e+02
 1.85485e+03, 1.48225e-08,  7 , 4.89135e-09, 1.69665e-09 , 6.09000e-01,  2.46278e+00, 2.84475e+02, 3.01547e+02
 1.65909e+03, 1.74629e-08,  8 , 5.76268e-09, 2.29080e-09 , 6.67000e-01, -8.62258e-01, 3.07383e+02, 3.01406e+02
 1.48399e+03, 2.22215e-08,  9 , 7.33301e-09, 3.02112e-09 , 7.25000e-01, -1.86467e+00, 3.14192e+02, 3.01266e+02
 1.32736e+03, 2.80861e-08, 10 , 9.26830e-09, 3.94695e-09 , 7.83000e-01, -7.03141e-01, 3.06000e+02, 3.01126e+02
 1.18727e+03, 3.40646e-08, 11 , 1.12412e-08, 5.09072e-09 , 8.41000e-01, -3.95128e-01, 3.03725e+02, 3.00986e+02
 1.06197e+03, 3.91769e-08, 12 , 1.29282e-08, 6.43861e-09 , 8.99000e-01, -3.68394e-01, 3.03400e+02, 3.00846e+02
