T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0039,Sig,SigCalc,Range,Zero
159.05,3.97189e-10,31.0,1.73668e-10,0.0,10.472,-1.20217,117.533,111.14,,
145.283,3.8322e-10,32.0,1.6756e-10,4.74977e-13,10.78,0.376095,106.917,108.917,,
132.708,3.42066e-10,33.0,1.49565e-10,1.48304e-11,11.088,-1.34271,113.883,106.743,,
121.221,2.73617e-10,34.0,1.19637e-10,2.70164e-11,11.396,-0.256665,105.983,104.618,,
110.728,1.78345e-10,35.0,7.798e-11,3.59619e-11,11.704,0.023471,102.417,102.541,,
101.144,5.66512e-11,36.0,2.47703e-11,4.06131e-11,12.012,0.324886,98.7833,100.511,,
92.3893,0.0,37.0,0.0,3.99369e-11,12.32,-0.305414,100.15,98.5259,,
84.3923,0.0,38.0,0.0,3.29266e-11,12.782,-1.59635,101.633,95.6307,,
77.0876,0.0,39.0,0.0,1.86053e-11,13.398,0.415949,90.6417,91.9187,,
70.4151,0.0,40.0,0.0,0.0,14.168,-1.15093,91.8333,87.5055,,
64.3202,0.0,41.0,0.0,0.0,14.938,-0.147641,83.7833,83.33,,
58.7528,0.0,42.0,0.0,0.0,15.708,0.957433,75.7778,79.378,,
53.6673,0.0,43.0,0.0,0.0,16.478,0.291285,74.7417,75.636,,
49.022,0.0,44.0,0.0,0.0,17.248,1.10468,68.7,72.0916,,
44.7788,0.0,45.0,0.0,0.0,18.172,0.302056,67.1556,68.0829,,
40.9029,1.09913,46.0,0.480588,0.0214109,19.096,1.42335,60.5389,64.3234,,
37.3625,6.18588,47.0,2.70473,0.165601,20.02,-0.155146,61.2722,60.7959,,
34.1285,17.2653,48.0,7.54909,0.629763,21.098,1.8704,51.9792,56.9524,,
31.1744,35.059,49.0,15.3293,1.6654,22.176,0.197133,52.8556,53.3797,,
28.4761,59.6274,50.0,26.0716,3.5395,23.254,-0.788857,52.1542,50.0567,,
26.0113,89.8446,51.0,39.2838,6.49796,24.486,-1.37658,50.2,46.5398,,
23.7598,122.534,52.0,53.5771,10.7015,25.718,1.53722,39.6417,43.2975,,
21.7032,154.347,53.0,67.487,16.1817,27.104,-0.0682781,40.13,39.9485,,
19.8247,181.629,54.0,79.416,22.8316,28.49,0.0170772,36.8458,36.8864,,
18.1087,202.416,55.0,88.5049,30.4329,29.876,1.25944,31.35,34.0842,,
16.5413,216.474,56.0,94.6514,38.7239,31.416,-0.404046,32.2067,31.2458,,
15.1095,223.638,57.0,97.784,47.4349,33.11,-1.4605,31.5944,28.4237,,
13.8017,223.392,58.0,97.6763,56.2829,34.804,-0.173926,26.26,25.8824,,
12.607,215.304,59.0,94.14,64.9658,36.498,-1.15184,26.0917,23.591,,
11.5158,199.075,60.0,87.0438,73.1675,38.5,1.92707,17.2952,21.1685,,
10.519,174.647,61.0,76.3631,80.5645,40.502,-1.74042,22.5167,19.0185,,
9.60853,143.066,62.0,62.5543,86.8529,42.504,-0.413952,17.8857,17.1074,,
8.77684,108.082,63.0,47.2578,91.8238,44.814,0.972307,13.3333,15.1614,,
8.01714,73.8909,64.0,32.3082,95.4255,47.124,-0.615805,14.6143,13.4565,,
7.3232,44.7533,65.0,19.568,97.7738,49.434,-1.28664,14.3792,11.9601,,
6.68933,22.9931,66.0,10.0535,99.1147,52.052,1.37649,8.16667,10.4814,,
6.11032,8.91776,67.0,3.89922,99.7463,54.824,0.27024,8.65185,9.13088,,
5.58143,1.91641,68.0,0.837934,99.9607,57.596,0.0560729,7.87407,7.96837,,
5.09832,0.0338721,69.0,0.0148103,99.9993,60.522,0.99415,5.32,6.914,,
4.65702,0.0,70.0,0.0,100.0,63.602,0.74795,4.76667,5.96591,,
4.25392,0.0,71.0,0.0,100.0,66.836,-0.629933,6.1303,5.12028,,
3.88572,0.0,72.0,0.0,100.0,70.224,-1.18306,6.11667,4.37178,,
3.54938,0.0,73.0,0.0,100.0,73.766,0.537798,2.92083,3.71403,,
3.24216,0.0,74.0,0.0,100.0,77.616,0.626042,2.19487,3.11822,,
2.96152,0.0,75.0,0.0,100.0,81.62,0.126829,2.43205,2.60619,,
2.70518,0.0,76.0,0.0,100.0,85.778,-0.353106,2.65357,2.16874,,
2.47103,0.0,77.0,0.0,100.0,90.244,-1.40271,3.71111,1.78512,,
2.25715,0.0,78.0,0.0,100.0,95.018,-1.19788,2.99896,1.45399,,
2.06177,0.0,79.0,0.0,100.0,99.946,-1.10667,2.60729,1.17995,,
1.88331,0.0,80.0,0.0,100.0,105.028,0.727452,0.0666667,0.954149,,
1.7203,0.0,81.0,0.0,100.0,110.418,0.306742,0.389815,0.764035,,
1.57139,0.0,82.0,0.0,100.0,116.116,1.6767,-1.38772,0.606037,,
1.43538,0.0,83.0,0.0,100.0,121.968,-0.277484,0.79386,0.47926,,
1.31114,0.0,84.0,0.0,100.0,128.128,1.40441,-1.21667,0.375597,,
1.19765,0.0,85.0,0.0,100.0,134.75,1.58696,-1.43258,0.290053,,
1.09398,0.0,86.0,0.0,100.0,141.68,1.09718,-0.968841,0.222134,,
0.999292,0.0,87.0,0.0,100.0,149.072,-0.699548,0.897333,0.16777,,
0.912796,0.0,88.0,0.0,100.0,156.772,0.619326,-0.496667,0.125737,,
0.833787,0.0,89.0,0.0,100.0,164.78,1.28406,-1.19691,0.0935291,,
0.761617,0.0,90.0,0.0,100.0,173.25,-0.589327,0.631548,0.0686782,,
0.695694,0.0,91.0,0.0,100.0,182.182,0.510393,-0.43,0.0498021,,
0.635476,0.0,92.0,0.0,100.0,191.576,-1.35649,1.2914,0.0356769,,
0.580471,0.0,93.0,0.0,100.0,201.432,-0.199459,0.204545,0.025257,,
0.530227,0.0,94.0,0.0,100.0,211.75,-0.690763,0.621569,0.0176751,,
0.484333,0.0,95.0,0.0,100.0,222.53,-0.999064,0.862963,0.0122307,,
0.44241,0.0,96.0,0.0,100.0,233.926,-0.0417277,0.0429825,0.0083276,,
0.404116,0.0,97.0,0.0,100.0,245.938,-0.439606,0.362083,0.00558147,,
0.369137,0.0,98.0,0.0,100.0,258.566,0.889673,-0.701587,0.00368389,,
0.337186,0.0,99.0,0.0,100.0,271.964,-0.416697,0.322222,0.00238336,,
0.308,0.0,100.0,0.0,100.0,285.978,0.46886,-0.351087,0.00151966,,
,,,,,300.608,0.351373,-0.258163,0.000955223,,
