T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0044,Sig,SigCalc,Range,Zero
142.626,88.4467,30.0,29.1871,87.0417,1.914,-0.13712,299.383,298.433,,
127.573,2.45117,31.0,0.808876,88.7145,1.972,-1.75085,310.433,298.297,,
114.109,8.41421e-07,32.0,2.77666e-07,88.7596,2.03,-0.248514,299.883,298.161,,
102.066,10.5443,33.0,3.47957,88.9537,2.088,-1.00865,305.017,298.025,,
91.2936,15.9423,34.0,5.2609,89.4411,2.146,-0.621877,302.2,297.889,,
81.6584,18.4317,35.0,6.08238,90.0737,2.204,0.200104,296.367,297.754,,
73.0401,19.166,36.0,6.32472,90.7656,2.262,-0.3676,300.167,297.618,,
65.3313,19.0498,37.0,6.28637,91.4689,2.32,-0.12261,298.333,297.483,,
58.4362,18.6484,38.0,6.15391,92.1627,2.407,1.24234,291.192,297.281,,
52.2688,18.214,39.0,6.01054,92.8411,2.523,-1.1443,301.592,297.012,,
46.7523,17.7654,40.0,5.8625,93.5032,2.668,-0.235981,297.833,296.677,,
41.818,17.2975,41.0,5.70811,94.1485,2.813,1.54103,290.175,296.342,,
37.4045,16.8038,42.0,5.5452,94.7761,2.929,-0.394276,298.008,296.076,,
33.4568,16.2761,43.0,5.37104,95.3848,3.074,0.41342,294.089,295.743,,
29.9257,15.7029,44.0,5.18189,95.9734,3.248,-0.293873,296.522,295.346,,
26.7673,15.0657,45.0,4.97161,96.5396,3.422,0.580321,292.628,294.95,,
23.9423,14.3334,46.0,4.72996,97.0806,3.596,0.0546299,294.367,294.556,,
21.4154,13.4628,47.0,4.44268,97.5922,3.77,0.378107,292.65,294.163,,
19.1552,12.4099,48.0,4.09524,98.0683,3.973,0.375861,292.404,293.707,,
17.1335,11.1452,49.0,3.67786,98.5018,4.176,0.233153,292.444,293.253,,
15.3252,9.66137,50.0,3.18821,98.8847,4.379,-0.0456287,292.958,292.8,,
13.7078,7.99458,51.0,2.63818,99.2097,4.611,0.232679,291.479,292.286,,
12.2611,6.24636,52.0,2.06127,99.4717,4.843,-2.53459,300.558,291.774,,
10.967,4.55486,53.0,1.50309,99.6705,5.075,0.0542672,291.096,291.264,,
9.80954,3.07494,54.0,1.01472,99.8109,5.336,-1.68047,295.903,290.694,,
8.77423,1.89667,55.0,0.625894,99.9024,5.626,-0.465433,291.507,290.064,,
7.84819,1.03502,56.0,0.341554,99.9564,5.916,0.182889,288.92,289.438,,
7.01988,0.471328,57.0,0.155537,99.9841,6.206,-1.33492,292.953,288.815,,
6.279,0.160936,58.0,0.0531082,99.9957,6.525,-0.56009,289.719,288.134,,
5.61631,0.0331945,59.0,0.0109541,99.9993,6.873,0.228887,286.797,287.397,,
5.02356,0.00242936,60.0,0.000801679,100.0,7.221,-0.392426,287.775,286.664,,
4.49336,1.34557e-05,61.0,4.44033e-06,100.0,7.598,-1.0331,288.583,285.877,,
4.01913,3.04448e-10,62.0,1.00467e-10,100.0,7.975,-0.868192,287.222,285.094,,
3.59495,5.1161999999999996e-21,63.0,1.68833e-21,100.0,8.381,-0.615396,285.767,284.258,,
3.21553,0.0,64.0,0.0,100.0,8.816,-0.0540822,283.502,283.37,,
2.87616,0.0,65.0,0.0,100.0,9.251,-0.313305,283.256,282.488,,
2.57261,0.0,66.0,0.0,100.0,9.715,1.09806,279.019,281.556,,
2.30109,0.0,67.0,0.0,100.0,10.208,0.810897,278.796,280.574,,
2.05823,0.0,68.0,0.0,100.0,10.759,0.982193,277.333,279.486,,
1.84101,0.0,69.0,0.0,100.0,11.31,0.402188,277.528,278.409,,
1.6467,0.0,70.0,0.0,100.0,11.861,0.281981,276.753,277.343,,
1.47291,0.0,71.0,0.0,100.0,12.47,-0.777842,277.732,276.175,,
1.31746,0.0,72.0,0.0,100.0,13.108,0.360373,274.244,274.965,,
1.17841,0.0,73.0,0.0,100.0,13.775,0.317623,273.078,273.713,,
1.05404,0.0,74.0,0.0,100.0,14.5,-0.31343,272.949,272.368,,
0.942796,0.0,75.0,0.0,100.0,15.254,-0.778176,272.427,270.985,,
0.843292,0.0,76.0,0.0,100.0,16.037,-0.107269,269.758,269.566,,
0.75429,0.0,77.0,0.0,100.0,16.849,-0.981995,269.87,268.113,,
0.674681,0.0,78.0,0.0,100.0,17.69,-0.566407,267.578,266.626,,
0.603475,0.0,79.0,0.0,100.0,18.589,-0.412857,265.75,265.056,,
0.539784,0.0,80.0,0.0,100.0,19.546,-0.073716,263.527,263.407,,
0.482814,0.0,81.0,0.0,100.0,20.561,-1.42784,263.953,261.682,,
0.431857,0.0,82.0,0.0,100.0,21.605,1.438,257.704,259.933,,
0.386279,0.0,83.0,0.0,100.0,22.707,-0.0619338,258.206,258.112,,
0.345511,0.0,84.0,0.0,100.0,23.896,-0.0081024,256.189,256.177,,
0.309045,0.0,85.0,0.0,100.0,25.114,0.73126,253.167,254.224,,
0.276428,0.0,86.0,0.0,100.0,26.39,0.332876,251.739,252.21,,
0.247254,0.0,87.0,0.0,100.0,27.753,-0.163502,250.315,250.092,,
0.221158,0.0,88.0,0.0,100.0,29.174,-1.63016,250.095,247.92,,
0.197817,0.0,89.0,0.0,100.0,30.653,0.265013,245.349,245.696,,
0.176939,0.0,90.0,0.0,100.0,32.219,-1.2168,244.92,243.38,,
0.158265,0.0,91.0,0.0,100.0,33.872,1.79135,238.748,240.978,,
0.141561,0.0,92.0,0.0,100.0,35.583,-0.28298,238.876,238.535,,
0.126621,0.0,93.0,0.0,100.0,37.41,1.14306,234.633,235.972,,
0.113257,0.0,94.0,0.0,100.0,39.324,1.06437,232.107,233.337,,
0.101304,0.0,95.0,0.0,100.0,41.325,-0.327332,231.001,230.633,,
0.0906121,0.0,96.0,0.0,100.0,43.442,0.601278,227.168,227.827,,
0.0810488,0.0,97.0,0.0,100.0,45.675,0.111592,224.805,224.924,,
0.0724949,0.0,98.0,0.0,100.0,48.024,1.04472,220.853,221.932,,
0.0648437,0.0,99.0,0.0,100.0,50.46,-0.603758,219.51,218.893,,
0.058,0.0,100.0,0.0,100.0,53.041,0.836576,214.91,215.739,,
,,,,,55.767,0.0331044,212.447,212.478,,
,,,,,58.609,-0.384046,209.516,209.153,,
,,,,,61.596,1.76823,204.113,205.736,,
,,,,,64.757,-0.75759,202.887,202.203,,
,,,,,68.063,-0.812089,199.303,198.594,,
,,,,,71.543,-0.381646,195.212,194.886,,
,,,,,75.197,-0.458629,191.469,191.089,,
,,,,,79.025,1.83478,185.723,187.212,,
,,,,,83.085,0.4996,182.809,183.207,,
,,,,,87.348,-1.609,180.354,179.115,,
,,,,,91.814,-0.227758,175.118,174.946,,
,,,,,96.512,1.57134,169.533,170.687,,
,,,,,101.442,-1.35649,167.319,166.349,,
,,,,,106.604,-1.16916,162.764,161.945,,
,,,,,112.056,-0.939598,158.081,157.439,,
,,,,,117.798,0.813603,152.309,152.849,,
,,,,,123.801,0.513408,147.878,148.212,,
,,,,,130.123,1.002,142.867,143.499,,
,,,,,136.793,-0.56835,139.058,138.707,,
,,,,,143.782,-0.53267,134.195,133.875,,
,,,,,151.119,1.11661,128.345,129.001,,
,,,,,158.862,-0.649096,124.438,124.067,,
,,,,,167.011,0.062065,119.06,119.094,,
,,,,,175.537,-0.186255,114.223,114.121,,
,,,,,184.498,0.683966,108.771,109.134,,
,,,,,193.952,-1.73192,105.021,104.124,,
,,,,,203.87,0.93253,98.6584,99.1298,,
,,,,,214.281,0.916036,93.7088,94.1601,,
,,,,,225.243,-2.20328,90.2698,89.2108,,
,,,,,236.756,-0.166853,84.3851,84.3067,,
,,,,,248.849,0.0499938,79.4366,79.4595,,
,,,,,261.58,0.409794,74.4882,74.6708,,
,,,,,274.949,0.274731,69.846,69.9658,,
,,,,,289.014,-0.99498,65.7705,65.3484,,
,,,,,303.804,0.118597,60.7849,60.834,,
,,,,,319.348,0.652924,56.174,56.4375,,
,,,,,335.675,0.189071,52.099,52.1734,,
,,,,,352.814,-0.278734,48.1623,48.0551,,
,,,,,370.852,0.540777,43.8806,44.083,,
,,,,,389.818,0.215965,40.1923,40.2712,,
,,,,,409.77,-0.593485,36.839,36.6274,,
,,,,,430.737,1.72352,32.5647,33.1636,,
,,,,,452.748,-0.870581,30.1845,29.8894,,
