T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0040,Sig,SigCalc,Range,Zero
0.754327,0.0,89.0,0.0,100.0,137.256,1.26421,-0.24321,1.01176,,
0.684229,0.0,90.0,0.0,100.0,144.351,0.534853,0.2875,0.80044,,
0.620645,0.0,91.0,0.0,100.0,151.704,1.02708,-0.324138,0.629585,,
0.56297,0.0,92.0,0.0,100.0,159.444,0.706769,-0.155914,0.490355,,
0.510654,0.0,93.0,0.0,100.0,167.571,0.336291,0.0796875,0.378276,,
0.4632,0.0,94.0,0.0,100.0,176.214,-1.80329,1.86667,0.287937,,
0.420156,0.0,95.0,0.0,100.0,185.244,-1.51943,1.49524,0.217206,,
0.381112,0.0,96.0,0.0,100.0,194.661,-0.873444,0.878947,0.162415,,
0.345696,0.0,97.0,0.0,100.0,204.723,0.0589731,0.0716667,0.119466,,
0.313571,0.0,98.0,0.0,100.0,215.301,-1.29796,1.10317,0.0868164,,
0.284432,0.0,99.0,0.0,100.0,226.266,-0.784359,0.663566,0.0625875,,
0.258,0.0,100.0,0.0,100.0,237.747,-0.99797,0.793478,0.0445985,,
,,,,,250.002,-1.59728,1.18367,0.031186,,
,,,,,262.902,0.869436,-0.6,0.0214892,,
,,,,,276.318,0.39054,-0.254717,0.0146501,,
,,,,,290.508,-0.0178696,0.0219298,0.00981181,,
,,,,,305.472,-1.23394,0.816667,0.00645837,,
,,,,,321.081,-0.827896,0.535484,0.00419432,,
,,,,,337.464,-1.71226,1.07769,0.0026788,,
,,,,,354.75,0.0735536,-0.0432367,0.00167719,,
,,,,,373.068,-0.128724,0.0780822,0.00102627,,
,,,,,392.289,0.779089,-0.451316,0.000616109,,
,,,,,412.284,0.470686,-0.266245,0.000364224,,
,,,,,433.311,-1.08611,0.601587,0.000210656,,
,,,,,455.628,0.274033,-0.147566,0.000118452,,
,,,,,478.977,0.431465,-0.227717,6.52137e-05,,
,,,,,503.487,-0.904311,0.463605,3.50478e-05,,
