T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0030,Sig,SigCalc,Range,Zero
2.74266,0.259177,71.0,0.122681,99.9848,23.22,-0.105198,152.414,152.204,,
2.45319,0.112382,72.0,0.0531957,99.9946,24.408,0.0176812,149.952,149.987,,
2.19428,0.0372286,73.0,0.0176221,99.9986,25.65,-0.589731,148.893,147.718,,
1.9627,0.00777048,74.0,0.00367814,99.9998,27.0,1.8801,141.841,145.308,,
1.75555,0.000650761,75.0,0.000308036,100.0,28.404,-1.52652,145.674,142.859,,
1.57027,1.6611e-05,76.0,7.86277e-06,100.0,29.862,-0.501742,141.27,140.376,,
1.40454,2.59227e-08,77.0,1.22704e-08,100.0,31.374,-0.366981,138.517,137.863,,
1.2563,1.23717e-12,78.0,5.8561e-13,100.0,32.94,-0.685636,136.47,135.323,,
1.12371,1.2534400000000001e-19,79.0,5.93311e-20,100.0,34.614,-0.130174,132.893,132.675,,
1.00511,1.05037e-28,80.0,4.9719100000000004e-29,100.0,36.396,1.3469,127.739,129.93,,
0.899033,6.07832e-33,81.0,2.87716e-33,100.0,38.286,1.02644,125.472,127.097,,
0.804148,1.7075600000000002e-67,82.0,8.08268e-68,100.0,40.23,2.21052,120.854,124.264,,
0.719278,3.22397e-95,83.0,1.52606e-95,100.0,42.282,-0.143563,121.575,121.359,,
0.643364,2.40647e-95,84.0,1.1391e-95,100.0,44.496,-0.626504,119.239,118.317,,
0.575463,1.67398e-95,85.0,7.92377e-96,100.0,46.764,-0.156478,115.522,115.297,,
0.514728,1.0330099999999999e-95,86.0,4.88975e-96,100.0,49.14,-1.18998,113.908,112.232,,
0.460403,4.90164e-96,87.0,2.32018e-96,100.0,51.678,-0.328085,109.508,109.064,,
0.411812,5.21272e-97,88.0,2.46743e-97,100.0,54.324,-0.322165,106.301,105.874,,
0.368349,0.0,89.0,0.0,100.0,57.078,-0.43436,103.234,102.668,,
0.329473,0.0,90.0,0.0,100.0,59.994,-0.363666,99.853,99.3949,,
0.2947,0.0,91.0,0.0,100.0,63.072,2.65455,92.7799,96.0695,,
0.263597,0.0,92.0,0.0,100.0,66.258,-1.37949,94.4172,92.7603,,
0.235777,0.0,93.0,0.0,100.0,69.66,-0.403054,89.8384,89.3683,,
0.210893,0.0,94.0,0.0,100.0,73.224,0.742967,85.1091,85.9635,,
0.188635,0.0,95.0,0.0,100.0,76.95,-1.21265,83.9153,82.558,,
0.168726,0.0,96.0,0.0,100.0,80.892,0.289931,78.8009,79.1172,,
0.150919,0.0,97.0,0.0,100.0,85.05,0.988822,74.6058,75.6586,,
0.13499,0.0,98.0,0.0,100.0,89.424,-1.88095,74.1333,72.1987,,
0.120743,0.0,99.0,0.0,100.0,93.96,0.853993,67.9236,68.7924,,
0.108,0.0,100.0,0.0,100.0,98.766,-0.27626,65.6457,65.3733,,
,,,,,103.842,0.565143,61.4205,61.9612,,
,,,,,109.134,-0.291702,58.8817,58.6078,,
,,,,,114.696,-0.762161,55.9893,55.2928,,
,,,,,120.582,0.276636,51.7542,52.0027,,
,,,,,126.738,-0.35783,49.0957,48.7846,,
,,,,,133.218,0.0975714,45.5427,45.6256,,
,,,,,140.022,-1.32646,43.6357,42.5418,,
,,,,,147.15,0.356537,39.2593,39.5472,,
,,,,,154.71,0.845005,35.9451,36.6139,,
,,,,,162.648,0.894509,33.0944,33.7802,,
,,,,,170.964,-0.233083,31.2329,31.0585,,
,,,,,179.712,0.832051,27.8347,28.4433,,
,,,,,188.892,-0.280733,26.1464,25.9466,,
,,,,,198.504,0.0149009,23.5672,23.5776,,
,,,,,208.656,1.42038,20.3546,21.3203,,
,,,,,219.348,-1.99787,20.5064,19.1861,,
,,,,,230.526,-0.0501705,17.2247,17.1923,,
,,,,,242.298,0.0563516,15.2896,15.3249,,
,,,,,254.718,0.931977,13.0097,13.5826,,
,,,,,267.732,1.05536,11.3455,11.9769,,
,,,,,281.394,-1.52893,11.3972,10.5024,,
,,,,,295.812,0.505249,8.86192,9.14945,,
,,,,,310.986,0.161012,7.83009,7.91962,,
,,,,,326.862,-1.1455,7.43611,6.81513,,
,,,,,343.548,-0.282496,5.97411,5.82505,,
,,,,,361.152,-0.996768,5.45469,4.94064,,
,,,,,379.62,-0.20464,4.2639,4.16093,,
,,,,,399.006,1.14006,2.91911,3.47814,,
,,,,,419.418,-0.876845,3.30266,2.88317,,
,,,,,440.856,-1.00761,2.84122,2.37035,,
,,,,,463.374,0.518205,1.69626,1.93202,,
,,,,,487.08,1.32204,0.973556,1.55993,,
,,,,,511.974,1.09468,0.772952,1.24781,,
,,,,,538.164,2.09282,0.104351,0.98807,,
,,,,,565.704,-0.0206744,0.782759,0.774249,,
,,,,,594.648,0.319553,0.471818,0.60019,,
,,,,,625.05,-0.337875,0.592535,0.460127,,
,,,,,656.964,0.620616,0.111221,0.348751,,
,,,,,690.552,-0.961773,0.619331,0.261018,,
,,,,,725.868,-0.289174,0.29801,0.192851,,
,,,,,763.02,0.922902,-0.186969,0.140558,,
,,,,,802.062,0.517703,-0.078018,0.101033,,
,,,,,843.048,1.86461,-0.557669,0.0716029,,
