T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0075,Sig,SigCalc,Range,Zero
73.0401,853.742,36.0,150.501,52.2978,2.262,-0.579984,542.275,537.915,,
65.3313,604.114,37.0,106.495,66.63,2.32,-0.968563,544.525,537.244,,
58.4362,404.036,38.0,71.2249,76.5411,2.407,-1.64732,545.0,536.244,,
52.2688,243.426,39.0,42.912,82.9063,2.523,-0.922564,538.925,534.921,,
46.7523,130.097,40.0,22.9339,86.5784,2.668,-0.322613,535.0,533.285,,
41.818,62.3299,41.0,10.9877,88.4702,2.813,1.23688,526.3,531.668,,
37.4045,32.8948,42.0,5.79881,89.4063,2.929,-0.0916852,530.875,530.388,,
33.4568,27.0471,43.0,4.76795,89.9956,3.074,-0.283497,530.033,528.803,,
29.9257,26.6982,44.0,4.70644,90.524,3.248,-0.532134,529.233,526.924,,
26.7673,26.2992,45.0,4.63612,91.045,3.422,-0.349048,526.583,525.068,,
23.9423,25.8998,46.0,4.5657,91.5582,3.596,0.960689,519.625,523.236,,
21.4154,25.4994,47.0,4.49512,92.0635,3.77,1.371,515.475,521.425,,
19.1552,25.0971,48.0,4.4242,92.5609,3.973,0.288205,518.256,519.339,,
17.1335,24.6917,49.0,4.35274,93.0503,4.176,-0.328661,518.517,517.281,,
15.3252,24.2816,50.0,4.28044,93.5318,4.379,0.122966,514.788,515.25,,
13.7078,23.8644,51.0,4.2069,94.0051,4.611,-0.120709,513.413,512.959,,
12.2611,23.4375,52.0,4.13163,94.4701,4.843,-0.806585,513.731,510.7,,
10.967,22.9971,53.0,4.054,94.9266,5.075,-0.724469,510.906,508.471,,
9.80954,22.5387,54.0,3.9732,95.3743,5.336,0.323594,504.91,505.998,,
8.77423,22.0567,55.0,3.88823,95.8127,5.626,0.529841,501.51,503.291,,
7.84819,21.5435,56.0,3.79776,96.2414,5.916,0.207122,499.99,500.626,,
7.01988,20.989,57.0,3.70001,96.6595,6.206,-0.0523233,498.175,497.999,,
6.279,20.3783,58.0,3.59235,97.0662,6.525,0.819617,492.638,495.153,,
5.61631,19.6865,59.0,3.47039,97.4601,6.873,-0.766759,494.275,492.096,,
5.02356,18.8717,60.0,3.32677,97.8391,7.221,-0.383981,490.267,489.088,,
4.49336,17.8754,61.0,3.15113,98.2004,7.598,1.65755,481.171,485.881,,
4.01913,16.6363,62.0,2.93271,98.5397,7.975,0.321142,481.871,482.724,,
3.59495,15.1107,63.0,2.66377,98.8518,8.381,0.347104,478.456,479.379,,
3.21553,13.2828,64.0,2.34153,99.1309,8.816,-0.0795605,476.064,475.853,,
2.87616,11.1849,65.0,1.97172,99.3714,9.251,0.500877,471.053,472.384,,
2.57261,8.93125,66.0,1.57443,99.5692,9.715,-0.784155,470.709,468.744,,
2.30109,6.69217,67.0,1.17972,99.7228,10.208,-1.21425,467.828,464.941,,
2.05823,4.66587,68.0,0.822516,99.8345,10.759,2.40082,455.058,460.765,,
1.84101,3.00152,69.0,0.529118,99.9098,11.31,-0.838781,458.656,456.662,,
1.6467,1.74183,70.0,0.307056,99.9565,11.861,-0.0812379,452.813,452.628,,
1.47291,0.873094,71.0,0.153912,99.9822,12.47,-1.06323,450.555,448.247,,
1.31746,0.351601,72.0,0.0619813,99.9942,13.108,0.231834,443.236,443.739,,
1.17841,0.100592,73.0,0.0177326,99.9987,13.775,0.725311,437.538,439.111,,
1.05404,0.0153995,74.0,0.00271467,99.9998,14.5,-0.548015,435.275,434.174,,
0.942796,0.00186375,75.0,0.000328549,100.0,15.254,0.36364,428.406,429.136,,
0.843292,0.000262863,76.0,4.63384e-05,100.0,16.037,0.687664,422.67,424.004,,
0.75429,1.1188799999999999e-51,77.0,1.9724e-52,100.0,16.849,1.63665,415.607,418.784,,
0.674681,0.0,78.0,0.0,100.0,17.69,1.02394,411.613,413.48,,
0.603475,0.0,79.0,0.0,100.0,18.589,-0.457024,408.755,407.921,,
0.539784,0.0,80.0,0.0,100.0,19.546,0.393423,401.426,402.124,,
0.482814,0.0,81.0,0.0,100.0,20.561,1.16748,394.089,396.102,,
0.431857,0.0,82.0,0.0,100.0,21.605,-1.05377,391.811,390.04,,
0.386279,0.0,83.0,0.0,100.0,22.707,0.452776,383.035,383.778,,
0.345511,0.0,84.0,0.0,100.0,23.896,-1.48983,379.56,377.172,,
0.309045,0.0,85.0,0.0,100.0,25.114,-0.584954,371.476,370.559,,
0.276428,0.0,86.0,0.0,100.0,26.39,-0.840364,365.082,363.792,,
0.247254,0.0,87.0,0.0,100.0,27.753,-0.498319,357.471,356.736,,
0.221158,0.0,88.0,0.0,100.0,29.174,1.17699,347.859,349.562,,
0.197817,0.0,89.0,0.0,100.0,30.653,0.398659,341.716,342.283,,
0.176939,0.0,90.0,0.0,100.0,32.219,-0.752242,335.808,334.776,,
0.158265,0.0,91.0,0.0,100.0,33.872,1.49,325.053,327.065,,
0.141561,0.0,92.0,0.0,100.0,35.583,-1.65239,321.467,319.305,,
0.126621,0.0,93.0,0.0,100.0,37.41,2.08074,308.613,311.257,,
0.113257,0.0,94.0,0.0,100.0,39.324,0.0219489,303.049,303.077,,
0.101304,0.0,95.0,0.0,100.0,41.325,0.182319,294.566,294.788,,
0.0906121,0.0,96.0,0.0,100.0,43.442,-2.07754,288.769,286.3,,
0.0810488,0.0,97.0,0.0,100.0,45.675,0.537,277.021,277.644,,
0.0724949,0.0,98.0,0.0,100.0,48.024,-1.12812,270.119,268.855,,
0.0648437,0.0,99.0,0.0,100.0,50.46,-0.324337,260.426,260.066,,
0.058,0.0,100.0,0.0,100.0,53.041,-1.06728,252.246,251.1,,
,,,,,55.767,-0.461776,242.48,241.998,,
,,,,,58.609,-1.09156,234.009,232.892,,
,,,,,61.596,0.0842871,223.639,223.723,,
,,,,,64.757,0.409217,214.043,214.443,,
,,,,,68.063,2.27046,203.031,205.181,,
,,,,,71.543,-0.955527,196.779,195.895,,
,,,,,75.197,-0.120348,186.735,186.627,,
,,,,,79.025,0.163702,177.274,177.418,,
,,,,,83.085,-0.843626,168.906,168.178,,
,,,,,87.348,0.761645,158.388,159.024,,
,,,,,91.814,0.553183,149.547,149.998,,
,,,,,96.512,0.311572,140.836,141.084,,
,,,,,101.442,-1.13416,133.209,132.329,,
,,,,,106.604,1.20424,122.858,123.772,,
,,,,,112.056,0.183171,115.228,115.363,,
,,,,,117.798,1.89972,105.784,107.152,,
,,,,,123.801,0.566962,98.8193,99.2185,,
,,,,,130.123,-0.500452,91.8665,91.5245,,
,,,,,136.793,0.908609,83.4706,84.079,,
,,,,,143.782,-1.19464,77.7305,76.9518,,
,,,,,151.119,-0.624063,70.5412,70.1433,,
,,,,,158.862,0.902675,63.0743,63.6339,,
,,,,,167.011,0.20818,57.3314,57.4575,,
,,,,,175.537,0.0906858,51.6043,51.6579,,
,,,,,184.498,-1.71114,47.1965,46.2129,,
,,,,,193.952,0.471207,40.8442,41.1089,,
,,,,,203.87,-0.706917,36.7653,36.3777,,
,,,,,214.281,-0.658304,32.3649,32.0133,,
,,,,,225.243,-0.1794,28.0921,27.9986,,
,,,,,236.756,-2.24416,25.4805,24.338,,
,,,,,248.849,-0.135823,21.0881,21.0208,,
,,,,,261.58,0.458948,17.8066,18.0283,,
,,,,,274.949,0.36908,15.1802,15.3546,,
,,,,,289.014,-0.3241,13.1278,12.9787,,
,,,,,303.804,1.13211,10.3771,10.8848,,
,,,,,319.348,-0.0928072,9.09573,9.05511,,
,,,,,335.675,0.436104,7.2842,7.4704,,
,,,,,352.814,1.18761,5.6151,6.11031,,
,,,,,370.852,1.00171,4.54397,4.95055,,
,,,,,389.818,0.893143,3.61821,3.97206,,
,,,,,409.77,0.181025,3.08435,3.15434,,
,,,,,430.737,-0.178813,2.54615,2.47877,,
,,,,,452.748,-0.170618,1.98985,1.92711,,
