T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0078,Sig,SigCalc,Range,Zero
174.371,9.09872e-10,32.0,1.63554e-10,3.56214e-10,3.78,1.90643,434.675,447.827,,
156.421,9.67024e-10,33.0,1.73828e-10,3.74539e-10,3.888,1.70054,433.6,445.332,,
140.32,1.16533e-09,34.0,2.09475e-10,3.95358e-10,3.996,2.03056,428.85,442.859,,
125.876,1.49851e-09,35.0,2.69366e-10,4.21366e-10,4.104,0.131488,439.5,440.407,,
112.918,1.95397e-09,36.0,3.51236e-10,4.55074e-10,4.212,1.58021,427.075,437.977,,
101.295,2.50499e-09,37.0,4.50285e-10,4.98608e-10,4.32,0.984512,428.775,435.567,,
90.8678,3.11527e-09,38.0,5.59987e-10,5.53481e-10,4.482,0.0364838,431.813,431.99,,
81.5141,3.72863e-09,39.0,6.70241e-10,6.203e-10,4.698,-0.200145,428.087,427.29,,
73.1233,4.3899e-09,40.0,7.89108e-10,6.99565e-10,4.968,0.942157,416.925,421.521,,
65.5962,5.11223e-09,41.0,9.18952e-10,7.92337e-10,5.238,-0.962914,419.7,415.865,,
58.8439,5.89598e-09,42.0,1.05983e-09,8.99815e-10,5.454,-0.30907,412.925,411.417,,
52.7866,6.70945e-09,43.0,1.20606e-09,1.02289e-09,5.724,-0.901334,409.542,405.952,,
47.3529,7.52293e-09,44.0,1.35229e-09,1.16184e-09,6.048,1.92464,391.858,399.524,,
42.4786,8.33628e-09,45.0,1.49849e-09,1.31668e-09,6.372,-0.104284,393.65,393.235,,
38.1059,0.0,46.0,0.0,0.0,6.696,0.599539,385.008,387.076,,
34.1834,30.3364,47.0,5.45314,0.296186,7.02,-1.03495,385.167,381.044,,
30.6647,389.729,48.0,70.0558,4.39744,7.398,2.22965,366.469,374.16,,
27.5081,789.682,49.0,141.95,15.9125,7.776,0.758539,364.817,367.433,,
24.6765,986.03,50.0,177.244,33.2494,8.154,0.564005,358.913,360.858,,
22.1364,916.825,51.0,164.804,51.8277,8.586,2.67689,344.288,353.521,,
19.8577,662.54,52.0,119.095,67.2476,9.018,-1.78132,351.863,346.367,,
17.8136,438.892,53.0,78.8933,78.0013,9.504,-0.153379,339.055,338.526,,
15.9799,254.019,54.0,45.6614,84.7665,9.99,-1.68043,336.081,330.897,,
14.335,125.66,55.0,22.5881,88.4734,10.476,-0.813539,325.98,323.47,,
12.8594,54.0772,56.0,9.72068,90.2283,11.016,-1.40741,319.41,315.446,,
11.5357,30.859,57.0,5.54708,91.0575,11.61,-0.577809,308.513,306.885,,
10.3482,30.665,58.0,5.5122,91.6582,12.204,-0.298179,299.43,298.59,,
9.28301,29.8284,59.0,5.36182,92.2488,12.798,-0.492684,291.938,290.55,,
8.32744,28.9832,60.0,5.20989,92.823,13.446,1.87052,277.179,282.057,,
7.47024,28.1345,61.0,5.05734,93.3807,14.148,-1.39394,276.804,273.169,,
6.70127,27.2797,62.0,4.90367,93.9217,14.904,-0.163562,264.371,263.945,,
6.01146,26.4147,63.0,4.74819,94.446,15.66,-1.14917,257.868,255.065,,
5.39266,25.5349,64.0,4.59003,94.9532,16.47,0.41573,244.9,245.914,,
4.83755,24.6339,65.0,4.42808,95.443,17.334,0.939374,234.388,236.548,,
4.33959,23.7042,66.0,4.26095,95.9149,18.198,-0.251358,228.147,227.569,,
3.89288,22.7362,67.0,4.08695,96.3684,19.116,0.00311687,218.425,218.432,,
3.49216,21.7183,68.0,3.90399,96.8024,20.088,-0.193889,209.611,209.188,,
3.13269,20.6365,69.0,3.70952,97.2159,21.114,-0.553946,201.038,199.885,,
2.81022,19.4736,70.0,3.50049,97.6075,22.194,-0.109434,190.797,190.57,,
2.52094,18.2108,71.0,3.27348,97.9754,23.328,-0.461323,182.245,181.286,,
2.26144,16.829,72.0,3.0251,98.3175,24.516,-1.79154,175.502,172.074,,
2.02865,15.314,73.0,2.75278,98.6314,25.758,2.25667,158.479,162.973,,
1.81983,13.6613,74.0,2.4557,98.9143,27.108,0.0724211,153.523,153.657,,
1.6325,11.8833,75.0,2.1361,99.1637,28.512,0.351561,143.913,144.562,,
1.46446,10.0189,76.0,1.80094,99.3775,29.97,0.311278,135.161,135.715,,
1.31371,8.13427,77.0,1.46218,99.5547,31.536,-0.0542807,126.938,126.845,,
1.17848,6.3162,78.0,1.13537,99.6958,33.156,0.943941,116.678,118.306,,
1.05717,4.66469,79.0,0.838504,99.803,34.83,-0.637985,111.181,110.114,,
0.948348,3.25862,80.0,0.585755,99.8804,36.612,-0.772659,103.265,102.042,,
0.850728,2.12782,81.0,0.382488,99.933,38.502,-0.804581,95.4264,94.153,,
0.763156,1.27084,82.0,0.22844,99.9662,40.446,1.33151,84.6458,86.6999,,
0.684599,0.672167,83.0,0.120826,99.9851,42.498,0.997317,77.995,79.4964,,
0.614128,0.298825,84.0,0.0537155,99.9946,44.712,-0.604721,73.3083,72.4189,,
0.550911,0.1019,85.0,0.018317,99.9985,47.034,0.590439,64.8648,65.6963,,
0.494202,0.0222659,86.0,0.00400242,99.9997,49.41,0.853722,58.283,59.4852,,
0.44333,0.00175646,87.0,0.000315733,100.0,51.894,-0.11531,53.7958,53.6398,,
0.397695,7.1083e-06,88.0,1.27776e-06,100.0,54.594,0.024696,47.924,47.9568,,
0.356757,0.0,89.0,0.0,100.0,57.402,0.511502,42.049,42.7043,,
0.320034,0.0,90.0,0.0,100.0,60.318,0.115183,37.7313,37.8763,,
0.28709,0.0,91.0,0.0,100.0,63.45,-0.0176532,33.3367,33.3148,,
0.257538,0.0,92.0,0.0,100.0,66.69,-0.225769,29.4608,29.1897,,
0.231028,0.0,93.0,0.0,100.0,70.092,-0.501457,26.0068,25.4221,,
0.207246,0.0,94.0,0.0,100.0,73.71,-2.27968,24.5471,21.9615,,
0.185913,0.0,95.0,0.0,100.0,77.49,0.446752,18.3611,18.8611,,
0.166776,0.0,96.0,0.0,100.0,81.486,-0.476669,16.5836,16.07,,
0.149608,0.0,97.0,0.0,100.0,85.644,-1.68811,15.4109,13.6139,,
0.134208,0.0,98.0,0.0,100.0,90.018,-0.278247,11.7298,11.4436,,
0.120393,0.0,99.0,0.0,100.0,94.662,1.31242,8.20455,9.52525,,
0.108,0.0,100.0,0.0,100.0,99.522,-1.4098,9.24402,7.86854,,
,,,,,104.598,1.92541,4.60937,6.45143,,
,,,,,109.944,1.23776,4.07745,5.23949,,
,,,,,115.56,1.87549,2.51651,4.21547,,
,,,,,121.5,-0.913209,4.16667,3.35332,,
,,,,,127.764,0.292109,2.3839,2.63779,,
,,,,,134.298,-0.763667,2.7,2.05635,,
,,,,,141.156,0.303032,1.33577,1.58564,,
,,,,,148.392,1.0371,0.375362,1.2071,,
,,,,,156.006,1.26559,-0.08125,0.907365,,
,,,,,163.998,1.50311,-0.478618,0.673587,,
,,,,,172.422,-1.20376,1.38844,0.492925,,
,,,,,181.224,-0.247644,0.536446,0.356357,,
,,,,,190.512,-1.39207,1.2441,0.253546,,
,,,,,200.286,-1.21022,1.0125,0.177576,,
,,,,,210.546,2.14497,-1.32168,0.122449,,
,,,,,221.346,1.34982,-0.804902,0.0829879,,
,,,,,232.686,1.54717,-0.940046,0.0552908,,
,,,,,244.62,-0.787264,0.527876,0.0361517,,
,,,,,257.148,1.3021,-0.770798,0.0232029,,
,,,,,270.324,2.46485,-1.4544,0.0145938,,
,,,,,284.148,-0.190137,0.119466,0.00899727,,
,,,,,298.728,1.02664,-0.57482,0.00541807,,
,,,,,314.064,-0.67189,0.37431,0.00318781,,
,,,,,330.156,-0.854667,0.462255,0.00183304,,
,,,,,347.058,-1.30558,0.687812,0.00102848,,
,,,,,364.824,-0.769813,0.394231,0.000562195,,
,,,,,383.562,-0.387218,0.194101,0.000298396,,
,,,,,403.218,0.104173,-0.0505376,0.000154116,,
,,,,,423.846,0.450544,-0.214413,7.73385e-05,,
,,,,,445.554,-0.757128,0.350607,3.75857e-05,,
,,,,,468.396,-0.438396,0.198157,1.76649e-05,,
,,,,,492.426,0.215017,-0.0949561,8.01802e-06,,
,,,,,517.698,-0.0865734,0.0371875,3.51005e-06,,
,,,,,544.212,-0.217061,0.0911355,1.4828e-06,,
,,,,,572.076,-0.758402,0.310472,6.02804e-07,,
,,,,,601.398,0.555155,-0.221493,2.3533e-07,,
,,,,,632.232,0.96758,-0.376706,8.83418e-08,,
