T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0023,Sig,SigCalc,Range,Zero
1624.06,1.07067e-12,1.0,5.5904e-13,2.53062e-14,0.936,0.183779,157.925,159.176,0.936,0.0
1483.49,5.09571e-12,2.0,2.66067e-12,1.71053e-13,1.144,1.81983,140.488,152.875,203.01,0.0
1355.08,1.14486e-11,3.0,5.97777e-12,5.62091e-13,1.352,-0.159966,147.95,146.861,,
1237.79,1.8525e-11,4.0,9.67259e-12,1.27054e-12,1.56,-1.3525,150.325,141.118,,
1130.65,2.61549e-11,5.0,1.36565e-11,2.32658e-12,1.768,0.219726,134.138,135.633,,
1032.79,3.27758e-11,6.0,1.71135e-11,3.71945e-12,1.976,-0.0488553,130.725,130.392,,
943.391,3.86754e-11,7.0,2.01939e-11,5.40825e-12,2.184,-0.285195,127.325,125.384,,
861.734,4.33086e-11,8.0,2.26131e-11,7.346e-12,2.392,0.401432,117.863,120.595,,
787.145,4.69707e-11,9.0,2.45252e-11,9.47982e-12,2.6,0.545868,112.3,116.016,,
719.012,5.01805e-11,10.0,2.62012e-11,1.17761e-11,2.808,0.572605,107.738,111.635,,
656.776,5.20698e-11,11.0,2.71876e-11,1.41928e-11,3.016,0.103757,106.738,107.444,,
599.927,5.27059e-11,12.0,2.75197e-11,1.66693e-11,3.224,-0.610467,107.588,103.432,,
547.999,5.22824e-11,13.0,2.72987e-11,1.91508e-11,3.432,-0.0325299,99.8125,99.5911,,
500.566,5.1009e-11,14.0,2.66337e-11,2.15921e-11,3.64,0.940233,89.5125,95.9128,,
457.239,4.9074e-11,15.0,2.56234e-11,2.39577e-11,3.848,-0.585514,96.375,92.3893,,
417.661,4.48669e-11,16.0,2.34267e-11,2.6178e-11,4.056,-2.05288,102.988,89.0132,,
381.51,3.58532e-11,17.0,1.87203e-11,2.80859e-11,4.16,-2.148,102.0,87.3783,,
348.488,2.31845e-11,18.0,1.21055e-11,2.94813e-11,4.368,0.508324,80.75,84.2102,,
318.323,1.17124e-11,19.0,6.11549e-12,3.03061e-11,4.576,0.377951,78.6,81.1728,,
290.77,3.68334e-12,20.0,1.92321e-12,3.067e-11,4.784,-1.1885,86.35,78.2597,,
265.602,0.0,21.0,0.0,3.07225e-11,4.992,-1.1032,82.975,75.4654,,
242.612,0.0,22.0,0.0,3.05625e-11,5.2,0.236395,71.175,72.7842,,
221.613,0.0,23.0,0.0,3.02276e-11,5.408,-1.23239,78.6,70.2109,,
202.43,0.0,24.0,0.0,2.97339e-11,5.616,0.259396,65.975,67.7407,,
184.909,0.0,25.0,0.0,2.91035e-11,5.824,0.726284,60.425,65.3689,,
168.903,0.0,26.0,0.0,2.83635e-11,6.032,0.656076,58.625,63.091,,
154.284,0.0,27.0,0.0,2.7546e-11,6.24,1.49517,50.725,60.9028,,
140.929,0.0,28.0,0.0,2.66913e-11,6.448,0.0918607,58.175,58.8003,,
128.731,0.0,29.0,0.0,2.5849e-11,6.656,-1.60424,67.7,56.7797,,
117.588,0.0,30.0,0.0,2.507e-11,6.864,-0.482957,58.125,54.8374,,
107.41,0.0,31.0,0.0,2.43992e-11,7.072,0.37755,50.4,52.97,,
98.1131,0.0,32.0,0.0,2.38781e-11,7.28,0.660958,46.675,51.1742,,
89.6207,0.0,33.0,0.0,2.35004e-11,7.488,-0.217134,50.925,49.4469,,
81.8634,0.0,34.0,0.0,2.32127e-11,7.696,1.51462,37.475,47.7852,,
74.7776,0.0,35.0,0.0,2.2968e-11,7.904,-0.240744,47.825,46.1862,,
68.305,0.0,36.0,0.0,2.27254e-11,8.112,0.0400041,44.375,44.6473,,
62.3927,0.0,37.0,0.0,2.24445e-11,8.32,0.020705,43.025,43.1659,,
56.9922,0.0,38.0,0.0,2.20792e-11,8.632,-0.818762,44.9875,41.0465,,
52.0591,0.0,39.0,0.0,2.15621e-11,9.048,0.893809,34.8875,38.4003,,
47.553,0.0,40.0,0.0,2.08026e-11,9.568,0.108991,34.8333,35.3579,,
43.437,0.0,41.0,0.0,1.96961e-11,10.088,-0.0742367,32.875,32.5832,,
39.6772,0.0,42.0,0.0,1.81293e-11,10.608,0.315077,28.5333,30.0499,,
36.2429,0.0,43.0,0.0,1.59854e-11,11.128,3.22119,15.075,27.7346,,
33.1058,0.0,44.0,0.0,1.31498e-11,11.648,-2.61025,35.875,25.6164,,
30.2403,0.0,45.0,0.0,9.51773e-12,12.272,1.96571,15.5833,23.3088,,
27.6227,0.0,46.0,0.0,4.99899e-12,12.896,-1.071,24.875,21.2298,,
25.2318,0.0,47.0,0.0,0.0,13.52,1.79708,12.2917,19.3544,,
23.0478,0.0,48.0,0.0,0.0,14.248,-0.993215,20.775,17.3945,,
21.0529,0.0,49.0,0.0,0.0,14.976,-2.05377,22.6417,15.6515,,
19.2306,0.0,50.0,0.0,0.0,15.704,0.578132,12.1313,14.099,,
17.566,0.0,51.0,0.0,0.0,16.536,0.74848,9.98125,12.5288,,
16.0456,0.0,52.0,0.0,0.0,17.368,0.266349,10.3375,11.1483,,
14.6567,0.306676,53.0,0.160127,0.0072476,18.304,-0.769428,12.41,9.7912,,
13.3881,4.36608,54.0,2.2797,0.117692,19.24,-0.219685,9.28125,8.61247,,
12.2292,14.9105,55.0,7.78536,0.573309,20.176,0.0905753,7.335,7.58671,,
11.1707,32.7816,56.0,17.1165,1.70055,21.216,-1.28593,10.515,6.60033,,
10.2038,57.7234,57.0,30.1396,3.8397,22.36,0.110373,5.36667,5.67339,,
9.3206,87.2248,58.0,45.5434,7.26566,23.504,-0.660053,6.72,4.88571,,
8.51384,117.051,59.0,61.1167,12.0939,24.648,0.203238,3.65,4.2148,,
7.7769,143.403,60.0,74.8764,18.2499,26.0,-0.62988,5.16786,3.54727,,
7.10376,163.394,61.0,85.3142,25.5013,27.352,0.762906,1.02917,2.99201,,
6.48888,176.26,62.0,92.0323,33.5292,28.704,0.887546,0.392857,2.5289,,
5.92722,182.023,63.0,95.0411,41.9975,30.264,0.729919,0.33125,2.08794,,
5.41418,180.912,64.0,94.461,50.5758,31.824,-0.391969,2.67143,1.72808,,
4.94554,173.632,65.0,90.66,58.9557,33.384,1.03323,-1.05313,1.43354,,
4.51747,161.768,66.0,84.4655,66.8831,35.152,1.54293,-2.15833,1.16299,,
4.12645,146.56,67.0,76.5245,74.1707,37.024,0.323754,0.2,0.934612,,
3.76928,127.95,68.0,66.8076,80.6589,38.896,2.53715,-4.70833,0.753152,,
3.44302,106.504,69.0,55.6098,86.2004,40.872,0.877677,-1.2,0.60137,,
3.145,83.8839,70.0,43.799,90.7004,42.952,0.287907,-0.115,0.475908,,
2.87278,61.8654,71.0,32.3023,94.1453,45.136,0.0434976,0.284091,0.373367,,
2.62412,42.3393,72.0,22.107,96.6082,47.424,0.785842,-1.19318,0.290457,,
2.39698,26.5133,73.0,13.8436,98.2356,49.816,0.46299,-0.65,0.224107,,
2.18951,14.6841,74.0,7.66713,99.2093,52.416,-0.794288,1.66923,0.169646,,
1.99999,6.7288,75.0,3.51337,99.7154,55.12,-0.778735,1.49615,0.127452,,
1.82688,2.24088,76.0,1.17005,99.9274,57.928,-0.971064,1.80179,0.0950483,,
1.66875,0.401223,77.0,0.209494,99.9899,60.944,-0.562534,1.05833,0.0696253,,
1.52431,0.0133551,78.0,0.00697319,99.9997,64.168,-2.19655,3.67656,0.0501238,,
1.39237,4.89942e-06,79.0,2.55817e-06,100.0,67.496,-0.596291,1.02031,0.0358519,,
1.27185,1.19332e-11,80.0,6.23077e-12,100.0,70.928,-1.76911,2.78824,0.0254808,,
1.16176,0.0,81.0,0.0,100.0,74.568,-1.06028,1.67361,0.0178143,,
1.0612,0.0,82.0,0.0,100.0,78.416,2.0758,-3.14737,0.0122563,,
0.969347,0.0,83.0,0.0,100.0,82.368,-1.36778,1.99342,0.00838444,,
0.885443,0.0,84.0,0.0,100.0,86.528,2.85194,-4.13333,0.00564754,,
0.808802,0.0,85.0,0.0,100.0,91.0,-0.68021,0.948864,0.00371063,,
0.738794,0.0,86.0,0.0,100.0,95.68,1.3394,-1.8587,0.00240264,,
0.674846,0.0,87.0,0.0,100.0,100.672,0.422115,-0.562,0.00151908,,
0.616434,0.0,88.0,0.0,100.0,105.872,0.108787,-0.139,0.000947224,,
0.563077,0.0,89.0,0.0,100.0,111.28,0.327946,-0.421296,0.000582639,,
0.514339,0.0,90.0,0.0,100.0,117.0,-0.637991,0.780357,0.00035036,,
0.469819,0.0,91.0,0.0,100.0,123.032,1.50154,-1.80667,0.000206061,,
0.429153,0.0,92.0,0.0,100.0,129.376,-0.244904,0.290323,0.000118584,,
0.392007,0.0,93.0,0.0,100.0,136.032,0.192972,-0.22197,6.67994e-05,,
0.358076,0.0,94.0,0.0,100.0,143.0,0.464566,-0.519853,3.68456e-05,,
0.327082,0.0,95.0,0.0,100.0,150.28,1.24363,-1.35556,1.99067e-05,,
0.29877,0.0,96.0,0.0,100.0,157.976,-2.09231,2.22434,1.04465e-05,,
0.27291,0.0,97.0,0.0,100.0,166.088,-0.436498,0.453125,5.32732e-06,,
0.249288,0.0,98.0,0.0,100.0,174.616,-1.1937,1.21131,2.64122e-06,,
0.22771,0.0,99.0,0.0,100.0,183.664,-1.55212,1.525,1.26289e-06,,
0.208,0.0,100.0,0.0,100.0,193.128,1.64002,-1.5788,5.87597e-07,,
,,,,,203.008,-0.608582,0.57449,2.66131e-07,,
