T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0096,Sig,SigCalc,Range,Zero
119.953,5.229e-06,32.0,9.57304e-07,1.39342e-06,5.53,0.238308,310.133,311.388,,
108.806,5.40155e-06,33.0,9.88894e-07,1.48833e-06,5.688,1.23811,300.2,306.718,,
98.6952,5.57392e-06,34.0,1.02045e-06,1.58631e-06,5.846,3.08571,285.883,302.127,,
89.5237,5.74609e-06,35.0,1.05197e-06,1.68738e-06,6.004,0.952453,292.6,297.614,,
81.2044,5.91807e-06,36.0,1.08346e-06,1.79152e-06,6.162,0.150763,292.383,293.177,,
73.6583,6.08985e-06,37.0,1.1149e-06,1.89872e-06,6.32,1.44337,281.217,288.815,,
66.8134,6.26143e-06,38.0,1.14632e-06,2.009e-06,6.557,-0.967352,286.008,282.408,,
60.6046,6.43283e-06,39.0,1.1777e-06,2.12233e-06,6.873,-1.43297,278.467,274.112,,
54.9727,6.60404e-06,40.0,1.20904e-06,2.23872e-06,7.268,0.210432,263.339,264.122,,
49.8642,6.77509e-06,41.0,1.24036e-06,2.35817e-06,7.663,-1.91286,260.35,254.536,,
45.2304,6.94598e-06,42.0,1.27164e-06,2.48067e-06,8.058,0.257123,244.378,245.335,,
41.0273,7.11677e-06,43.0,1.30291e-06,2.60623e-06,8.453,1.09932,233.158,236.499,,
37.2147,7.28748e-06,44.0,1.33416e-06,2.73483e-06,8.848,-2.86011,236.706,228.013,,
33.7564,7.45813e-06,45.0,1.3654e-06,2.86648e-06,9.322,-0.485826,219.744,218.268,,
30.6195,7.62877e-06,46.0,1.39664e-06,3.00117e-06,9.796,0.808021,206.85,208.977,,
27.7741,7.7994e-06,47.0,1.42788e-06,3.13891e-06,10.27,-0.852213,202.706,200.115,,
25.1931,7.97004e-06,48.0,1.45912e-06,3.2797e-06,10.823,0.0630217,190.125,190.291,,
22.852,0.0,49.0,0.0,3.34518e-06,11.376,0.216947,180.417,180.988,,
20.7284,14.674,50.0,2.68645,0.131013,11.929,-0.284922,172.925,172.175,,
18.8021,70.2883,51.0,12.8681,0.889555,12.561,-1.41016,166.379,162.668,,
17.0549,175.369,52.0,32.1059,3.08279,13.193,-0.0783999,153.908,153.724,,
15.47,327.553,53.0,59.967,7.57287,13.904,0.53328,142.887,144.29,,
14.0324,505.309,54.0,92.5098,15.0087,14.615,-0.758934,137.263,135.476,,
12.7284,673.067,55.0,123.222,25.5292,15.326,1.51348,123.673,127.236,,
11.5456,767.809,56.0,140.567,38.3933,16.116,-1.03011,120.92,118.706,,
10.4727,769.182,57.0,140.819,52.1156,16.985,-1.18175,112.564,110.024,,
9.49949,678.889,58.0,124.288,65.0439,17.854,0.19549,101.597,102.017,,
8.61672,522.334,59.0,95.6267,75.7684,18.723,0.231315,94.1306,94.6277,,
7.81599,360.094,60.0,65.9245,83.6467,19.671,-0.911177,89.025,87.2121,,
7.08966,219.645,61.0,40.2117,88.8226,20.698,0.286912,79.3,79.8708,,
6.43084,118.521,62.0,21.6983,91.8418,21.804,-0.776352,74.2381,72.6934,,
5.83323,59.0921,63.0,10.8183,93.4275,22.91,2.69118,61.1881,66.1967,,
5.29116,36.1717,64.0,6.62217,94.278,24.095,0.188696,59.5625,59.9137,,
4.79947,33.0168,65.0,6.04458,94.8957,25.359,1.99718,50.3979,53.9024,,
4.35346,31.1475,66.0,5.70235,95.4686,26.623,-0.49722,49.3979,48.5254,,
3.9489,29.266,67.0,5.3579,96.008,27.966,0.195791,43.0852,43.4287,,
3.58194,27.3753,68.0,5.01176,96.5137,29.388,-0.887258,40.1204,38.6434,,
3.24908,25.4685,69.0,4.66268,96.9855,30.889,0.553892,33.3117,34.1908,,
2.94715,23.5386,70.0,4.30935,97.423,32.469,1.17707,28.215,30.0832,,
2.67328,21.579,71.0,3.95059,97.8258,34.128,0.39727,25.7212,26.3249,,
2.42485,19.5853,72.0,3.5856,98.1933,35.945,-0.631553,23.7292,22.7695,,
2.19952,17.5572,73.0,3.21431,98.5249,37.762,-1.09359,21.3121,19.7155,,
1.99512,15.5009,74.0,2.83784,98.8201,39.658,0.695589,15.9679,16.9835,,
1.80972,13.4316,75.0,2.45901,99.0784,41.712,-0.333041,14.9359,14.4673,,
1.64155,11.3759,76.0,2.08265,99.2999,43.845,-1.35576,14.1071,12.2644,,
1.489,9.37206,77.0,1.7158,99.4851,46.136,0.692221,9.37444,10.2854,,
1.35063,7.47026,78.0,1.36762,99.6355,48.506,1.06803,7.18111,8.58666,,
1.22512,5.72864,79.0,1.04878,99.7533,50.955,-1.2776,8.72188,7.13669,,
1.11127,4.20127,80.0,0.769151,99.842,53.562,-0.224758,6.15,5.87113,,
1.008,2.91947,81.0,0.534484,99.9055,56.327,0.169075,4.57778,4.78196,,
0.914332,1.89058,82.0,0.34612,99.9485,59.25,-0.0670361,3.93596,3.85706,,
0.829365,1.10889,83.0,0.20301,99.9753,62.252,0.444589,2.5886,3.0993,,
0.752294,0.559069,84.0,0.102352,99.9901,65.412,0.936806,1.43889,2.46716,,
0.682385,0.217344,85.0,0.0397905,99.9971,68.809,-0.743062,2.75076,1.93515,,
0.618973,0.051302,86.0,0.00939216,99.9995,72.364,1.85992,-0.453623,1.50453,,
0.561453,0.00369978,87.0,0.00067734,100.0,76.077,-1.81327,3.06875,1.15971,,
0.509278,0.0,88.0,0.0,100.0,79.948,1.07535,-0.183333,0.886444,,
0.461952,0.0,89.0,0.0,100.0,84.056,-1.03386,1.69691,0.668416,,
0.419024,0.0,90.0,0.0,100.0,88.401,0.0579699,0.441667,0.497381,,
0.380085,0.0,91.0,0.0,100.0,92.904,0.447821,-0.0494253,0.367302,,
0.344764,0.0,92.0,0.0,100.0,97.644,-1.20384,1.37097,0.267822,,
0.312726,0.0,93.0,0.0,100.0,102.621,-1.13244,1.20052,0.192883,,
0.283665,0.0,94.0,0.0,100.0,107.914,-0.820799,0.856667,0.136542,,
0.257305,0.0,95.0,0.0,100.0,113.444,-0.706934,0.691429,0.0955352,,
0.233394,0.0,96.0,0.0,100.0,119.211,-0.00924474,0.0736842,0.066084,,
0.211705,0.0,97.0,0.0,100.0,125.373,-0.816434,0.707917,0.0447565,,
0.192032,0.0,98.0,0.0,100.0,131.851,-0.705336,0.583333,0.0298409,,
0.174187,0.0,99.0,0.0,100.0,138.566,1.39614,-1.05233,0.0196895,,
0.158,0.0,100.0,0.0,100.0,145.597,0.513272,-0.373188,0.0127972,,
,,,,,153.102,0.669789,-0.47619,0.00811819,,
,,,,,161.002,0.28716,-0.200654,0.00505337,,
,,,,,169.218,-1.65745,1.14874,0.00310251,,
,,,,,177.908,0.540991,-0.365789,0.0018621,,
,,,,,187.072,-1.99417,1.31328,0.00109337,,
,,,,,196.631,0.588685,-0.377957,0.000631503,,
,,,,,206.664,0.662402,-0.41641,0.000357587,,
,,,,,217.25,1.47304,-0.901208,0.000198052,,
,,,,,228.468,0.24908,-0.149315,0.00010724,,
,,,,,240.239,1.28725,-0.748246,5.74147e-05,,
,,,,,252.484,0.655296,-0.371941,3.08885e-05,,
,,,,,265.361,2.05609,-1.14087,1.69161e-05,,
,,,,,279.028,-1.0551,0.56985,9.68857e-06,,
,,,,,293.327,-1.05738,0.55942,6.08616e-06,,
,,,,,308.337,-0.960041,0.493197,4.30057e-06,,
