T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0075,Sig,SigCalc,Range,Zero
2.21453,11.014,70.0,1.96629,99.2965,15.951,-0.509678,354.63,353.505,,
1.98081,8.97975,71.0,1.60312,99.4955,16.77,1.49484,343.116,346.274,,
1.77175,6.98398,72.0,1.24682,99.6545,17.628,0.403615,338.041,338.894,,
1.58476,5.15074,73.0,0.919542,99.7753,18.525,0.460339,330.408,331.381,,
1.4175,3.58639,74.0,0.640265,99.8623,19.5,0.242956,322.965,323.441,,
1.2679,2.33602,75.0,0.417041,99.9213,20.514,-1.00175,317.381,315.421,,
1.13408,1.39933,76.0,0.249816,99.9584,21.567,-0.136132,307.596,307.339,,
1.01439,0.755665,77.0,0.134906,99.9799,22.659,-0.706607,300.546,299.211,,
0.90733,0.361375,78.0,0.0645148,99.991,23.79,-0.251107,291.498,291.053,,
0.81157,0.154718,79.0,0.0276212,99.9962,24.999,1.73494,279.531,282.611,,
0.725916,0.0638999,80.0,0.0114078,99.9983,26.286,-0.764154,275.247,273.929,,
0.649302,0.0314886,81.0,0.00562153,99.9993,27.651,0.332907,264.487,265.047,,
0.580774,0.015196,82.0,0.00271289,99.9997,29.055,-2.07709,259.644,256.245,,
0.519478,0.00512869,83.0,0.000915605,99.9999,30.537,0.503923,246.5,247.305,,
0.464652,2.10734e-45,84.0,3.76214e-46,100.0,32.136,-0.530562,238.871,238.043,,
0.415612,1.68911e-96,85.0,3.0155e-97,100.0,33.774,0.217316,228.618,228.95,,
0.371748,7.885540000000001e-97,86.0,1.40777e-97,100.0,35.49,-1.56503,222.166,219.828,,
0.332513,5.10593e-98,87.0,9.11542e-99,100.0,37.323,-0.0837641,210.64,210.519,,
0.29742,0.0,88.0,0.0,100.0,39.234,0.899718,200.0,201.267,,
0.26603,0.0,89.0,0.0,100.0,41.223,-0.973134,193.448,192.102,,
0.237953,0.0,90.0,0.0,100.0,43.329,-0.581388,183.662,182.885,,
0.212839,0.0,91.0,0.0,100.0,45.552,-0.789978,174.706,173.668,,
0.190376,0.0,92.0,0.0,100.0,47.853,0.481081,164.035,164.648,,
0.170283,0.0,93.0,0.0,100.0,50.31,1.26625,153.999,155.566,,
0.152311,0.0,94.0,0.0,100.0,52.884,1.4345,144.87,146.62,,
0.136236,0.0,95.0,0.0,100.0,55.575,1.01499,136.644,137.85,,
0.121858,0.0,96.0,0.0,100.0,58.422,-0.0108197,129.185,129.173,,
0.108997,0.0,97.0,0.0,100.0,61.425,-0.117933,120.776,120.643,,
0.0974931,0.0,98.0,0.0,100.0,64.584,-0.572929,112.934,112.309,,
0.0872036,0.0,99.0,0.0,100.0,67.86,1.08254,103.136,104.304,,
0.078,0.0,100.0,0.0,100.0,71.331,0.115834,96.3538,96.4749,,
,,,,,74.997,-1.31308,90.2057,88.8729,,
,,,,,78.819,-1.13835,82.7475,81.6136,,
,,,,,82.836,0.408314,74.2547,74.6506,,
,,,,,87.087,-0.231963,68.1768,67.9557,,
,,,,,91.533,1.39325,60.3375,61.6223,,
,,,,,96.213,-0.403931,55.9823,55.6183,,
,,,,,101.127,-2.04064,51.7531,49.9679,,
,,,,,106.275,0.151027,44.5577,44.6871,,
,,,,,111.735,0.262559,39.4976,39.718,,
,,,,,117.468,-0.181,35.2633,35.1161,,
,,,,,123.474,2.25366,29.0975,30.8867,,
,,,,,129.792,0.424537,26.6762,27.0056,,
,,,,,136.422,-0.405959,23.7807,23.4743,,
,,,,,143.364,1.5865,19.1143,20.2873,,
,,,,,150.696,-1.02498,18.1446,17.4054,,
,,,,,158.418,-0.331062,15.0579,14.8258,,
,,,,,166.491,0.324918,12.3269,12.5496,,
,,,,,174.993,-1.2239,11.3551,10.5407,,
,,,,,183.963,0.415758,8.50805,8.77915,,
,,,,,193.362,-1.0352,7.91443,7.25741,,
,,,,,203.229,0.459108,5.66577,5.9508,,
,,,,,213.642,-2.04331,6.06661,4.83306,,
,,,,,224.601,0.889414,3.36406,3.88866,,
,,,,,236.067,1.11209,2.463,3.10253,,
,,,,,248.118,-0.0298749,2.46792,2.4512,,
,,,,,260.832,0.674389,1.54626,1.9152,,
,,,,,274.17,1.44458,0.710143,1.4813,,
,,,,,288.171,-1.12168,1.71698,1.13351,,
,,,,,302.913,-0.506343,1.11405,0.85707,,
,,,,,318.396,-0.0345802,0.657635,0.640493,,
,,,,,334.659,1.31881,-0.163668,0.472832,,
,,,,,351.78,-0.96474,0.798333,0.344409,,
,,,,,369.759,1.41027,-0.401377,0.247591,,
,,,,,388.674,-1.59864,0.891566,0.175462,,
,,,,,408.564,-0.325057,0.264464,0.122529,,
,,,,,429.468,1.48197,-0.547273,0.084281,,
,,,,,451.425,1.10179,-0.400955,0.0570793,,
,,,,,474.474,-0.56776,0.268564,0.0380468,,
,,,,,498.732,-2.0272,0.826097,0.024917,,
,,,,,524.238,1.168,-0.434552,0.0160274,,
,,,,,551.07,-0.534476,0.211331,0.0101154,,
,,,,,579.267,0.474526,-0.167838,0.00626209,,
,,,,,608.868,0.903699,-0.31973,0.00380127,,
