   T   ,  Sig_Np, Rate# ,   Pct_Np,      CumPct,        SigT,      E:SNR0015 ,   Sig,        SigCalc,    Range ,  Zero   
 1.92438e+03, 0.00000e+00,  1 , 0.00000e+00, 0.00000e+00 , 1.23200e+00, -5.91428e-01, 1.33350e+02, 1.28362e+02,  1.232,      0
 1.76178e+03, 0.00000e+00,  2 , 0.00000e+00, 0.00000e+00 , 1.54000e+00,  3.23263e-01, 1.11050e+02, 1.13776e+02,  240.55,    0
 1.61291e+03, 0.00000e+00,  3 , 0.00000e+00, 0.00000e+00 , 1.84800e+00,  7.63606e-01, 9.47500e+01, 1.01190e+02
 1.47662e+03, 0.00000e+00,  4 , 0.00000e+00, 0.00000e+00 , 2.15600e+00, -1.15816e+00, 1.00050e+02, 9.02829e+01
 1.35185e+03, 0.00000e+00,  5 , 0.00000e+00, 0.00000e+00 , 2.46400e+00,  3.54962e-01, 7.78000e+01, 8.07935e+01
 1.23762e+03, 0.00000e+00,  6 , 0.00000e+00, 0.00000e+00 , 2.77200e+00, -1.89052e-01, 7.41000e+01, 7.25057e+01
 1.13304e+03, 0.00000e+00,  7 , 0.00000e+00, 0.00000e+00 , 3.08000e+00, -1.19279e+00, 7.53000e+01, 6.52409e+01
 1.03730e+03, 0.00000e+00,  8 , 0.00000e+00, 0.00000e+00 , 3.38800e+00,  8.89803e-05, 5.88500e+01, 5.88508e+01
 9.49654e+02, 0.00000e+00,  9 , 0.00000e+00, 0.00000e+00 , 3.69600e+00,  1.21678e+00, 4.29500e+01, 5.32115e+01
 8.69409e+02, 1.26062e-13, 10 , 5.83411e-14, 0.00000e+00 , 4.00400e+00,  4.17319e-01, 4.47000e+01, 4.82194e+01
 7.95946e+02, 3.28957e-13, 11 , 1.52240e-13, 0.00000e+00 , 4.31200e+00, -1.26143e+00, 5.44250e+01, 4.37870e+01
 7.28690e+02, 6.67539e-13, 12 , 3.08935e-13, 0.00000e+00 , 4.62000e+00,  1.01864e+00, 3.12500e+01, 3.98405e+01
 6.67117e+02, 1.32508e-12, 13 , 6.13241e-13, 3.05326e-14 , 4.92800e+00,  1.54949e+00, 2.32500e+01, 3.63173e+01
 6.10747e+02, 2.32899e-12, 14 , 1.07785e-12, 1.05180e-13 , 5.23600e+00, -6.65337e-01, 3.87750e+01, 3.31640e+01
 5.59140e+02, 3.63792e-12, 15 , 1.68361e-12, 2.27075e-13 , 5.54400e+00, -2.08874e+00, 4.79500e+01, 3.03350e+01
 5.11893e+02, 5.05520e-12, 16 , 2.33953e-12, 4.04662e-13 , 5.85200e+00,  2.09418e-01, 2.60250e+01, 2.77911e+01
 4.68639e+02, 6.49703e-12, 17 , 3.00680e-12, 6.40657e-13 , 6.16000e+00,  4.68219e-01, 2.15500e+01, 2.54986e+01
 4.29040e+02, 7.82828e-12, 18 , 3.62290e-12, 9.33302e-13 , 6.46800e+00, -1.53733e-01, 2.47250e+01, 2.34285e+01
 3.92787e+02, 9.01643e-12, 19 , 4.17277e-12, 1.27741e-12 , 6.77600e+00,  1.55698e+00, 8.42500e+00, 2.15555e+01
 3.59597e+02, 9.87785e-12, 20 , 4.57143e-12, 1.66340e-12 , 7.08400e+00,  1.01178e+00, 1.13250e+01, 1.98577e+01
 3.29212e+02, 9.62595e-12, 21 , 4.45486e-12, 2.06183e-12 , 7.39200e+00, -8.60762e-01, 2.55750e+01, 1.83159e+01
 3.01394e+02, 7.84232e-12, 22 , 3.62939e-12, 2.41868e-12 , 7.70000e+00, -2.59228e+00, 3.87750e+01, 1.69135e+01
 2.75927e+02, 4.30351e-12, 23 , 1.99165e-12, 2.66680e-12 , 8.00800e+00,  1.15445e+00, 5.90000e+00, 1.56358e+01
 2.52611e+02, 0.00000e+00, 24 , 0.00000e+00, 2.74570e-12 , 8.31600e+00,  7.67193e-01, 8.00000e+00, 1.44700e+01
 2.31266e+02, 0.00000e+00, 25 , 0.00000e+00, 2.61488e-12 , 8.62400e+00,  2.67346e-01, 1.11500e+01, 1.34046e+01
 2.11725e+02, 0.00000e+00, 26 , 0.00000e+00, 2.24845e-12 , 8.93200e+00,  7.50561e-01, 6.10000e+00, 1.24297e+01
 1.93834e+02, 0.00000e+00, 27 , 0.00000e+00, 1.62903e-12 , 9.24000e+00, -7.63472e-01, 1.79750e+01, 1.15364e+01
 1.77456e+02, 0.00000e+00, 28 , 0.00000e+00, 7.44200e-13 , 9.54800e+00,  1.91998e+00,-5.47500e+00, 1.07168e+01
 1.62461e+02, 0.00000e+00, 29 , 0.00000e+00, 0.00000e+00 , 9.85600e+00, -9.91388e-02, 1.08000e+01, 9.96393e+00
 1.48733e+02, 0.00000e+00, 30 , 0.00000e+00, 0.00000e+00 , 1.01640e+01,  1.49366e+00,-3.32500e+00, 9.27153e+00
 1.36166e+02, 0.00000e+00, 31 , 0.00000e+00, 0.00000e+00 , 1.04720e+01, -7.22252e-01, 1.47250e+01, 8.63402e+00
 1.24660e+02, 0.00000e+00, 32 , 0.00000e+00, 0.00000e+00 , 1.07800e+01, -9.25326e-01, 1.58500e+01, 8.04643e+00
 1.14126e+02, 0.00000e+00, 33 , 0.00000e+00, 0.00000e+00 , 1.10880e+01,  3.65135e-01, 4.42500e+00, 7.50429e+00
 1.04483e+02, 0.00000e+00, 34 , 0.00000e+00, 0.00000e+00 , 1.13960e+01, -1.36025e+00, 1.84750e+01, 7.00359e+00
 9.56542e+01, 0.00000e+00, 35 , 0.00000e+00, 0.00000e+00 , 1.17040e+01, -3.59798e-01, 9.57500e+00, 6.54071e+00
 8.75716e+01, 0.00000e+00, 36 , 0.00000e+00, 0.00000e+00 , 1.20120e+01, -1.91059e+00, 2.22250e+01, 6.11241e+00
 8.01719e+01, 0.00000e+00, 37 , 0.00000e+00, 0.00000e+00 , 1.23200e+01,  4.25782e-01, 2.12500e+00, 5.71575e+00
 7.33975e+01, 0.00000e+00, 38 , 0.00000e+00, 0.00000e+00 , 1.27820e+01, -5.09475e-01, 8.21250e+00, 5.17437e+00
 6.71956e+01, 0.00000e+00, 39 , 0.00000e+00, 0.00000e+00 , 1.33980e+01,  1.11996e+00,-9.12500e-01, 4.54057e+00
 6.15177e+01, 0.00000e+00, 40 , 0.00000e+00, 0.00000e+00 , 1.41680e+01,  2.29418e-01, 2.50000e+00, 3.86808e+00
 5.63195e+01, 0.00000e+00, 41 , 0.00000e+00, 0.00000e+00 , 1.49380e+01,  7.07139e-01,-1.37500e-01, 3.30554e+00
 5.15606e+01, 0.00000e+00, 42 , 0.00000e+00, 0.00000e+00 , 1.55540e+01, -1.30606e-01, 3.70000e+00, 2.92116e+00
 4.72038e+01, 0.00000e+00, 43 , 0.00000e+00, 0.00000e+00 , 1.63240e+01, -3.06204e-01, 4.00000e+00, 2.50910e+00
 4.32152e+01, 0.00000e+00, 44 , 0.00000e+00, 0.00000e+00 , 1.72480e+01, -1.24304e+00, 8.15000e+00, 2.09769e+00
 3.95636e+01, 0.00000e+00, 45 , 0.00000e+00, 0.00000e+00 , 1.81720e+01, -1.22173e+00, 7.70833e+00, 1.75975e+00
 3.62205e+01, 0.00000e+00, 46 , 0.00000e+00, 0.00000e+00 , 1.90960e+01,  9.77700e-01,-2.64167e+00, 1.48096e+00
