T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0022,Sig,SigCalc,Range,Zero
6.22089,8.32488e-96,67.0,2.9392400000000002e-96,100.0,27.5968,-0.672285,100.844,98.2181,,
5.56433,7.87136e-96,68.0,2.7791200000000003e-96,100.0,29.0864,-1.50513,98.78,92.9001,,
4.97706,7.4135e-96,69.0,2.61746e-96,100.0,30.576,1.04793,83.7889,87.8827,,
4.45178,6.95109e-96,70.0,2.4542e-96,100.0,32.0656,-0.89725,86.49,83.148,,
3.98193,6.4843200000000005e-96,71.0,2.2894e-96,100.0,33.712,-0.291563,79.2636,78.2239,,
3.56168,6.0138500000000004e-96,72.0,2.1233000000000002e-96,100.0,35.4368,-1.98833,80.4818,73.3911,,
3.18577,5.5408600000000005e-96,73.0,1.9563e-96,100.0,37.24,1.24909,64.2167,68.6711,,
2.84954,5.06702e-96,74.0,1.789e-96,100.0,39.2,-0.941653,67.0077,63.8987,,
2.5488,4.59449e-96,75.0,1.62216e-96,100.0,41.2384,0.547964,57.4923,59.3015,,
2.2798,4.12588e-96,76.0,1.45671e-96,100.0,43.3552,-0.725972,57.2071,54.8915,,
2.03918,3.6642e-96,77.0,1.29371e-96,100.0,45.5504,-0.293418,51.6143,50.6784,,
1.82397,3.21274e-96,78.0,1.13432e-96,100.0,47.824,-0.613325,48.5067,46.669,,
1.63146,2.77503e-96,79.0,9.79774e-97,100.0,50.2544,-1.60298,47.55,42.7472,,
1.45928,2.35469e-96,80.0,8.31363e-97,100.0,52.8416,-1.98353,44.7235,38.948,,
1.30526,1.95532e-96,81.0,6.903610000000001e-97,100.0,55.5856,0.905994,32.7333,35.301,,
1.1675,1.58047e-96,82.0,5.58013e-97,100.0,58.408,0.415269,30.7722,31.9193,,
1.04428,1.23346e-96,83.0,4.3549600000000003e-97,100.0,61.3872,1.58351,24.445,28.7138,,
0.93407,9.173610000000001e-97,84.0,3.2389e-97,100.0,64.6016,0.828024,23.4476,25.6285,,
0.835487,6.348820000000001e-97,85.0,2.24156e-97,100.0,67.8944,0.253261,22.1714,22.8238,,
0.747309,3.88362e-97,86.0,1.37118e-97,100.0,71.344,0.877556,18.013,20.2259,,
0.668437,1.79715e-97,87.0,6.34514e-98,100.0,75.0288,0.934116,15.525,17.7881,,
0.59789,1.0424e-98,88.0,3.68038e-99,100.0,78.8704,1.11951,12.908,15.5696,,
0.534788,0.0,89.0,0.0,100.0,82.8688,0.890568,11.4846,13.5637,,
0.478346,0.0,90.0,0.0,100.0,87.1024,-0.417357,12.6714,11.7301,,
0.427861,0.0,91.0,0.0,100.0,91.5712,-1.20488,12.7448,10.0715,,
0.382704,0.0,92.0,0.0,100.0,96.1968,0.73738,7.02333,8.60905,,
0.342313,0.0,93.0,0.0,100.0,101.136,-0.0505878,7.39394,7.28831,,
0.306185,0.0,94.0,0.0,100.0,106.31,1.94162,2.1303,6.12795,,
0.27387,0.0,95.0,0.0,100.0,111.72,1.08304,2.94722,5.11764,,
0.244965,0.0,96.0,0.0,100.0,117.443,0.329065,3.59189,4.23464,,
0.219111,0.0,97.0,0.0,100.0,123.48,0.426173,2.66,3.47237,,
0.195986,0.0,98.0,0.0,100.0,129.83,-0.464818,3.67805,2.82206,,
0.175302,0.0,99.0,0.0,100.0,136.416,-1.19748,4.46047,2.27933,,
0.1568,0.0,100.0,0.0,100.0,143.394,0.357804,1.18913,1.82058,,
,,,,,150.763,0.662049,0.304167,1.43834,,
,,,,,158.446,0.340856,0.554,1.12702,,
,,,,,166.522,-0.350419,1.44717,0.87379,,
,,,,,175.067,-0.777724,1.91964,0.668833,,
,,,,,184.005,-1.21641,2.4,0.506782,,
,,,,,193.413,0.654604,-0.616129,0.379273,,
,,,,,203.291,-1.12228,1.9375,0.280421,,
,,,,,213.64,-1.21002,1.95441,0.204877,,
,,,,,224.616,0.570453,-0.661111,0.147249,,
,,,,,236.141,1.37576,-1.784,0.104385,,
,,,,,248.214,0.722383,-0.894937,0.0730059,,
,,,,,260.915,-2.24709,2.99277,0.0502708,,
,,,,,274.243,-2.45221,3.15862,0.0340905,,
,,,,,288.198,-0.628994,0.807692,0.0227731,,
,,,,,302.938,-0.868564,1.07216,0.0149225,,
,,,,,318.461,0.43904,-0.509901,0.00959485,,
,,,,,334.69,0.780662,-0.89717,0.00606878,,
,,,,,351.781,0.664018,-0.741964,0.0037604,,
,,,,,369.813,-0.464572,0.513559,0.0022784,,
,,,,,388.707,-0.00632648,0.00813008,0.00135323,,
,,,,,408.542,-2.27432,2.38385,0.000786395,,
,,,,,429.475,0.308483,-0.313869,0.000445366,,
,,,,,451.506,0.533213,-0.530556,0.000245894,,
,,,,,474.555,-1.53158,1.48667,0.000132669,,
,,,,,498.781,1.45739,-1.37673,6.9675e-05,,
,,,,,524.339,0.257498,-0.237725,3.54807e-05,,
,,,,,551.152,-0.667829,0.601714,1.75606e-05,,
,,,,,579.298,-0.320037,0.280978,8.43193e-06,,
,,,,,608.933,-0.115537,0.0989691,3.91273e-06,,
,,,,,640.058,-1.37476,1.15025,1.75501e-06,,
,,,,,672.75,0.508268,-0.414019,7.59426e-07,,
,,,,,707.168,-0.660413,0.524444,3.15732e-07,,
,,,,,743.31,-0.402636,0.312712,1.26061e-07,,
,,,,,781.334,-0.335192,0.253414,4.80822e-08,,
,,,,,821.318,-0.357692,0.263602,1.74316e-08,,
,,,,,863.341,-0.685056,0.492727,5.95395e-09,,
,,,,,907.48,-1.21591,0.853125,1.8864e-09,,
,,,,,953.814,1.76226,-1.20759,5.43981e-10,,
,,,,,1002.58,-0.220883,0.147335,1.50842e-10,,
,,,,,1053.85,0.865141,-0.563284,6.98164e-11,,
,,,,,1107.79,-0.499787,0.317564,8.25218e-11,,
,,,,,1164.48,0.642911,-0.398108,1.1865e-10,,
,,,,,1223.98,0.0774316,-0.0467866,1.57035e-10,,
