T,Sig_Np,Rate#,Pct_Np,CumPct,SigT,E:SNR0020,Sig,SigCalc,Range,Zero
931.168,1.22233e-09,25.0,4.30362e-10,2.98474e-10,6.0704,1.4942,161.6,181.801,,
832.891,1.31005e-09,26.0,4.61247e-10,3.48197e-10,6.2872,-0.600978,187.1,178.975,,
744.987,1.37857e-09,27.0,4.85373e-10,4.00988e-10,6.504,-0.629044,184.7,176.195,,
666.36,1.43009e-09,28.0,5.03511e-10,4.56136e-10,6.7208,0.433597,167.6,173.462,,
596.032,1.46998e-09,29.0,5.17554e-10,5.13079e-10,6.9376,-0.009297,170.9,170.774,,
533.126,1.50154e-09,30.0,5.28666e-10,5.71425e-10,7.1544,0.601413,160.0,168.131,,
476.859,1.52807e-09,31.0,5.38007e-10,6.30911e-10,7.3712,-0.293529,169.5,165.532,,
426.531,1.55198e-09,32.0,5.46425e-10,6.91388e-10,7.588,-0.33469,167.5,162.975,,
381.515,1.57624e-09,33.0,5.54969e-10,7.52811e-10,7.8048,-0.402312,165.9,160.461,,
341.249,1.60377e-09,34.0,5.64661e-10,8.1525e-10,8.0216,-0.851484,169.5,157.988,,
305.233,1.63756e-09,35.0,5.76557e-10,8.78894e-10,8.2384,1.10623,140.6,155.556,,
273.019,1.68048e-09,36.0,5.9167e-10,9.44044e-10,8.4552,-0.860648,164.8,153.164,,
244.204,1.73549e-09,37.0,6.11038e-10,1.01112e-09,8.672,-0.465125,157.1,150.812,,
218.431,1.80551e-09,38.0,6.35689e-10,1.08064e-09,8.9972,1.04132,137.4,147.355,,
195.377,1.8942e-09,39.0,6.66918e-10,1.15329e-09,9.4308,0.471127,139.2,142.877,,
174.757,2.0058e-09,40.0,7.06208e-10,1.22986e-09,9.9728,-0.660631,143.8,137.484,,
156.313,2.14442e-09,41.0,7.55014e-10,1.31135e-09,10.5148,-0.299966,134.65,132.309,,
139.815,2.3141e-09,42.0,8.14758e-10,1.3989e-09,10.9484,1.9475,109.7,128.318,,
125.059,2.51896e-09,43.0,8.86886e-10,1.4938e-09,11.4904,-1.27983,133.5,123.51,,
111.86,2.76312e-09,44.0,9.72848e-10,1.59751e-09,12.1408,0.114458,117.1,117.993,,
100.054,3.05069e-09,45.0,1.0741e-09,1.71166e-09,12.7912,-1.09244,121.267,112.739,,
89.4946,3.38581e-09,46.0,1.19209e-09,1.83804e-09,13.4416,1.0012,100.967,107.735,,
80.0492,3.76217e-09,47.0,1.3246e-09,1.97839e-09,14.092,-0.819909,109.367,102.967,,
71.6007,4.17396e-09,48.0,1.46958e-09,2.13422e-09,14.8508,-1.29257,106.425,97.6873,,
64.0439,4.61529e-09,49.0,1.62497e-09,2.3068e-09,15.6096,-0.45425,95.7667,92.696,,
57.2847,5.08021e-09,50.0,1.78866e-09,2.49717e-09,16.3684,-1.33493,97.0,87.976,,
51.2388,5.56284e-09,51.0,1.95858e-09,2.70615e-09,17.2356,1.02721,75.95,82.8939,,
45.831,6.05728e-09,52.0,2.13267e-09,2.93431e-09,18.1028,-0.540134,81.775,78.1237,,
40.9939,6.55763e-09,53.0,2.30883e-09,3.182e-09,18.97,-1.0014,79.7,73.6452,,
36.6674,7.05798e-09,54.0,2.485e-09,3.44934e-09,19.9456,-0.907674,74.42,68.932,,
32.7975,7.54922e-09,55.0,2.65795e-09,3.73616e-09,21.0296,0.520883,60.92,64.0694,,
29.336,0.0,56.0,0.0,0.0,22.1136,0.802707,55.14,59.5705,,
26.2398,14.0295,57.0,4.93955,0.275469,23.1976,-0.213947,56.7,55.4064,,
23.4705,61.9417,58.0,21.8086,1.76717,24.39,-0.47146,53.7833,51.1811,,
20.9934,145.728,59.0,51.3083,5.84476,25.6908,0.631371,43.7333,46.9597,,
18.7777,250.215,60.0,88.0964,13.6191,26.9916,-0.868493,47.9,43.1064,,
16.7959,345.005,61.0,121.471,25.3063,28.4008,-0.962894,44.2286,39.3082,,
15.0232,396.31,62.0,139.534,39.862,29.81,2.34938,24.6333,35.8633,,
13.4377,396.011,63.0,139.429,55.4193,31.3276,0.681791,29.25,32.509,,
12.0194,345.868,64.0,121.774,69.9861,32.9536,0.835868,25.2857,29.2812,,
10.7509,260.594,65.0,91.7508,81.894,34.5796,-1.20482,32.15,26.391,,
9.61623,172.84,66.0,60.8542,90.4045,36.314,-0.127407,24.2125,23.6383,,
8.60133,98.1201,67.0,34.5465,95.7248,38.1568,1.43961,14.8889,21.0437,,
7.69353,44.8739,68.0,15.7994,98.5325,40.2164,0.656379,15.69,18.4963,,
6.88155,13.5817,69.0,4.78189,99.6803,42.276,0.323599,14.8889,16.2724,,
6.15526,1.35112,70.0,0.475708,99.9735,44.3356,-0.723944,17.28,14.3289,,
5.50563,0.0,71.0,0.0,100.0,46.612,1.15272,7.96364,12.4625,,
4.92456,0.0,72.0,0.0,100.0,48.9968,-0.438503,12.4909,10.7795,,
4.40482,0.0,73.0,0.0,100.0,51.49,0.0700638,9.0,9.27345,,
3.93993,0.0,74.0,0.0,100.0,54.2,1.37949,2.9,7.88454,,
3.5241,0.0,75.0,0.0,100.0,57.0184,0.0363222,6.53846,6.66971,,
3.15217,0.0,76.0,0.0,100.0,59.9452,-0.399061,7.00714,5.6141,,
2.81948,0.0,77.0,0.0,100.0,62.9804,-1.3088,9.27143,4.70265,,
2.52191,0.0,78.0,0.0,100.0,66.124,0.199392,3.26667,3.92048,,
2.25575,0.0,79.0,0.0,100.0,69.4844,0.63529,1.15,3.23315,,
2.01767,0.0,80.0,0.0,100.0,73.0616,-0.497478,4.22353,2.63823,,
1.80473,0.0,81.0,0.0,100.0,76.8556,1.68999,-3.11111,2.13067,,
1.61425,0.0,82.0,0.0,100.0,80.758,0.0321259,1.61667,1.71379,,
1.44388,0.0,83.0,0.0,100.0,84.8772,-0.452557,2.7,1.36483,,
1.29149,0.0,84.0,0.0,100.0,89.3216,-0.304436,1.94762,1.0701,,
1.15519,0.0,85.0,0.0,100.0,93.8744,0.539816,-0.685714,0.836074,,
1.03327,0.0,86.0,0.0,100.0,98.644,1.34679,-3.06957,0.647215,,
0.924217,0.0,87.0,0.0,100.0,103.739,-0.357536,1.44167,0.493673,,
0.826674,0.0,88.0,0.0,100.0,109.05,-0.460707,1.572,0.373289,,
0.739426,0.0,89.0,0.0,100.0,114.579,0.759841,-1.66154,0.279864,,
0.661386,0.0,90.0,0.0,100.0,120.432,1.48151,-3.45,0.206924,,
0.591583,0.0,91.0,0.0,100.0,126.611,0.912781,-2.06552,0.150931,,
0.529146,0.0,92.0,0.0,100.0,133.007,-0.386983,1.02,0.109234,,
0.4733,0.0,93.0,0.0,100.0,139.836,-0.0774238,0.254545,0.077611,,
0.423347,0.0,94.0,0.0,100.0,146.99,0.0914051,-0.151515,0.0544488,,
0.378667,0.0,95.0,0.0,100.0,154.47,-0.486879,1.10556,0.0377286,,
0.338702,0.0,96.0,0.0,100.0,162.383,0.326834,-0.672973,0.0256923,,
0.302955,0.0,97.0,0.0,100.0,170.73,0.3366,-0.685,0.017201,,
0.270981,0.0,98.0,0.0,100.0,179.51,1.47115,-2.95366,0.0113262,,
0.242381,0.0,99.0,0.0,100.0,188.616,0.357193,-0.704651,0.00737463,,
0.2168,0.0,100.0,0.0,100.0,198.264,-0.224929,0.43913,0.00470139,,
,,,,,208.453,1.24721,-2.33542,0.00293582,,
,,,,,219.076,3.02628,-5.566,0.00180537,,
,,,,,230.242,-0.0752539,0.135849,0.00108821,,
,,,,,242.057,0.570531,-1.00357,0.000640048,,
,,,,,254.415,0.814033,-1.38621,0.000369266,,
,,,,,267.423,-0.8295,1.38065,0.000208038,,
,,,,,281.081,-0.549148,0.8875,0.000114493,,
,,,,,295.39,-1.34845,2.13382,6.15729e-05,,
,,,,,310.566,-0.28119,0.436111,3.20677e-05,,
,,,,,326.501,0.322204,-0.484,1.62562e-05,,
,,,,,343.194,0.386718,-0.567089,8.02399e-06,,
,,,,,360.755,-0.0647318,0.0927711,3.84018e-06,,
,,,,,379.183,2.25852,-3.14943,1.78279e-06,,
,,,,,398.478,1.17638,-1.60659,8.03335e-07,,
,,,,,418.858,-1.83952,2.45052,3.48606e-07,,
,,,,,440.321,1.16215,-1.50495,1.4603e-07,,
,,,,,462.76,-0.680959,0.862264,5.96272e-08,,
,,,,,486.391,0.966898,-1.18839,2.38429e-08,,
,,,,,511.323,0.433423,-0.522034,9.61347e-09,,
,,,,,537.447,-0.960502,1.12602,4.21659e-09,,
,,,,,564.872,-0.641283,0.735385,2.23116e-09,,
,,,,,593.815,-0.278199,0.310219,1.50969e-09,,
,,,,,624.276,1.13971,-1.24167,1.23913e-09,,
,,,,,656.145,-0.0778244,0.0826667,1.1211e-09,,
,,,,,689.641,-0.419129,0.433333,1.05191e-09,,
,,,,,724.979,0.6299,-0.636527,9.9816e-10,,
,,,,,762.052,0.84552,-0.833714,9.49896e-10,,
,,,,,800.968,-2.25239,2.16413,9.04087e-10,,
,,,,,841.943,-0.765415,0.717526,8.59784e-10,,
,,,,,884.978,0.938762,-0.859606,8.1689e-10,,
,,,,,930.18,0.0833442,-0.0742991,7.75345e-10,,
,,,,,977.768,-0.940448,0.817333,7.35043e-10,,
,,,,,1027.74,-0.683461,0.580932,6.96079e-10,,
,,,,,1080.31,-0.436359,0.361044,6.58379e-10,,
,,,,,1135.6,-0.775759,0.62567,6.21958e-10,,
,,,,,1193.7,0.983517,-0.774182,5.86833e-10,,
,,,,,1254.73,1.81145,-1.39097,5.53017e-10,,
,,,,,1318.79,-0.0242041,0.0181518,5.20517e-10,,
,,,,,1386.22,1.24618,-0.909718,4.89244e-10,,
,,,,,1457.11,0.462491,-0.329552,4.59221e-10,,
,,,,,1531.69,0.664843,-0.462323,4.30426e-10,,
,,,,,1610.07,0.787653,-0.533784,4.02881e-10,,
,,,,,1692.34,0.275621,-0.182262,3.76594e-10,,
